ltable_id,rtable_id,label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year,id
2136,361,1,2136,dyda : data warehouse maintenance in fully concurrent environments,"songting chen , andreas koeller , elke a. rundensteiner , xin zhang , jun chen",sigmod conference,2001,361,dyda : data warehouse maintenance in fully concurrent environments,"jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner",international conference on management of data,2001,2345
1092,361,0,1092,concurrency in the data warehouse,richard taylor,vldb,2000,361,dyda : data warehouse maintenance in fully concurrent environments,"jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner",international conference on management of data,2001,2346
2422,361,0,2422,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,361,dyda : data warehouse maintenance in fully concurrent environments,"jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner",international conference on management of data,2001,2347
1975,361,0,1975,performance issues in incremental warehouse maintenance,"hector garcia-molina , wilburt labio , yingwei cui , jennifer widom , jun yang",vldb,2000,361,dyda : data warehouse maintenance in fully concurrent environments,"jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner",international conference on management of data,2001,2348
420,1918,0,420,dwms : data warehouse management system,narendra mohan,vldb,1996,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2349
2486,1918,0,2486,database systems management and oracle8,c. gregory doherty,sigmod conference,1998,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2350
987,1918,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2351
1481,1918,0,1481,database management systems and the internet,susan malaika,vldb,1996,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2352
393,1918,0,393,data grid management systems,"arun jagatheesan , arcot rajasekar",sigmod conference,2003,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2353
1546,1918,0,1546,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2354
995,1918,0,995,bigsur : a system for the management of earth science data,"paul brown , michael stonebraker",vldb,1995,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2355
1061,1918,0,1061,data management for pervasive computing,"mitch cherniack , stanley b. zdonik , michael j. franklin",vldb,2001,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2356
897,1918,0,897,data management challenges in crm,george colliat,sigmod conference,2003,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2357
1229,1918,0,1229,business data management for b2b electronic commerce,"manfred a. jeusfeld , mareike schoop , christoph quix",sigmod record,2002,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2358
1454,1918,0,1454,xmark : a benchmark for xml data management,"martin l. kersten , ralph busse , florian waas , michael j. carey , albrecht schmidt , ioana manolescu",vldb,2002,1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997,2359
688,1233,0,688,strudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu",sigmod conference,1997,1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002,2360
742,1233,0,742,the araneus web-base management system,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",sigmod conference,1998,1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002,2361
2296,1233,0,2296,the mariposa distributed database management system,jeff sidell,sigmod record,1996,1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002,2362
11,1233,0,11,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002,2363
987,1233,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002,2364
1903,1233,0,1903,orientstore : a schema based native xml storage system,"jing an , mong-li lee , daofeng luo , xiaofeng meng",vldb,2003,1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002,2365
688,415,0,688,strudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu",sigmod conference,1997,415,serfing the web : web site management made easy,"elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenoki",international conference on management of data,2000,2366
1912,415,1,1912,serfing the web : web site management made easy,"kajal t. claypool , elke a. rundensteiner , hong su , keiji oenoki , li chen",sigmod conference,2000,415,serfing the web : web site management made easy,"elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenoki",international conference on management of data,2000,2367
688,189,0,688,strudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu",sigmod conference,1997,189,catching the boat with strudel : experiences with a web-site management system,"mary fern &#225; ndez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1998,2368
742,189,0,742,the araneus web-base management system,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",sigmod conference,1998,189,catching the boat with strudel : experiences with a web-site management system,"mary fern &#225; ndez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1998,2369
1870,189,0,1870,using the calanda time series management system,"werner dreyer , angelika kotz dittrich , duri schmidt",sigmod conference,1995,189,catching the boat with strudel : experiences with a web-site management system,"mary fern &#225; ndez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1998,2370
688,1862,0,688,strudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu",sigmod conference,1997,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997,2371
742,1862,0,742,the araneus web-base management system,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",sigmod conference,1998,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997,2372
1933,1862,0,1933,is web-site management a database problem ?,"daniela florescu , dan suciu , alon y. levy",vldb,1998,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997,2373
11,1862,0,11,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997,2374
1979,1862,0,1979,a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod record,2003,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997,2375
312,1862,0,312,a hypertext query language for images,li yang,sigmod record,1994,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997,2376
2296,1831,0,2296,the mariposa distributed database management system,jeff sidell,sigmod record,1996,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2377
1251,1831,0,1251,mocha : a self-extensible database middleware system for distributed data sources,"manuel rodriguez-martinez , nick roussopoulos",sigmod conference,2000,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2378
2315,1831,0,2315,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2379
2098,1831,0,2098,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2380
1217,1831,0,1217,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2381
1498,1831,0,1498,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2382
2162,1831,0,2162,foundations of preferences in database systems,werner kießling,vldb,2002,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2383
927,1831,0,927,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1994,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2384
1496,1831,0,1496,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2385
1129,1831,0,1129,locating data sources in large distributed systems,"david j. dewitt , leonidas galanis , shawn r. jeffery , yuan wang",vldb,2003,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2386
791,1831,0,791,distributed processing over stand-alone systems and applications,"claus hagen , hans-jörg schek , gustavo alonso , markus tresch",vldb,1997,1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997,2387
2296,379,0,2296,the mariposa distributed database management system,jeff sidell,sigmod record,1996,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2388
229,379,0,229,the aditi deductive database system,"kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi",vldb j.,1994,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2389
2315,379,1,2315,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2390
137,379,0,137,revisiting commit processing in distributed database systems,"krithi ramamritham , jayant r. haritsa , ramesh gupta",sigmod conference,1997,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2391
1217,379,0,1217,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2392
2129,379,0,2129,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2393
925,379,0,925,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2394
1496,379,0,1496,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2395
1119,379,0,1119,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2396
2421,379,0,2421,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2397
1675,379,0,1675,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis,"alfons kemper , ehud gudes , natalija krivokapic",vldb j.,1999,379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996,2398
1933,1274,0,1933,is web-site management a database problem ?,"daniela florescu , dan suciu , alon y. levy",vldb,1998,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2399
987,1274,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2400
1466,1274,0,1466,document management as a database problem,rudolf bayer,vldb,1995,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2401
1450,1274,0,1450,acm multimedia '94 conference workshop on multimedia database management systems,"p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu",sigmod record,1995,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2402
1979,1274,0,1979,a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod record,2003,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2403
797,1274,0,797,mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2404
2524,1274,0,2524,indexing multimedia databases ( tutorial ),christos faloutsos,sigmod conference,1995,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2405
368,1274,0,368,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2406
1090,1274,0,1090,metadata for multimedia documents,"thomas c. rakow , klemens böhm",sigmod record,1994,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2407
1967,1274,0,1967,supporting efficient multimedia database exploration,"k. selçuk candan , yoshinori hara , kyoji hirata , wen-syan li",vldb j.,2001,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2408
1091,1274,0,1091,introduction ( special issue on multimedia databases ),"m. tamer özsu , stavros christodoulakis",vldb j.,1998,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2409
2272,1274,0,2272,mpeg-7 standard for multimedia databases,john r. smith,sigmod conference,2001,1274,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000,2410
1933,1999,0,1933,is web-site management a database problem ?,"daniela florescu , dan suciu , alon y. levy",vldb,1998,1999,is gui programming a database research problem ?,"nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suckow",international conference on management of data,1996,2411
880,1999,1,880,is gui programming a database research problem ?,"ravi krishnamurthy , charles hoch , nita goyal , michael suckow , brian meckler",sigmod conference,1996,1999,is gui programming a database research problem ?,"nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suckow",international conference on management of data,1996,2412
289,700,0,289,constructing the next 100 database management systems,"andreas geppert , klaus r. dittrich",sigmod record,1994,700,implementing database operations using simd instructions,"jingren zhou , kenneth a. ross",international conference on management of data,2002,2413
162,700,0,162,temporal database system implementations,michael h. böhlen,sigmod record,1995,700,implementing database operations using simd instructions,"jingren zhou , kenneth a. ross",international conference on management of data,2002,2414
370,700,1,370,implementing database operations using simd instructions,"kenneth a. ross , jingren zhou",sigmod conference,2002,700,implementing database operations using simd instructions,"jingren zhou , kenneth a. ross",international conference on management of data,2002,2415
289,1872,0,289,constructing the next 100 database management systems,"andreas geppert , klaus r. dittrich",sigmod record,1994,1872,the active database management system manifesto : a rulebase of adbms features,corporate act-net consortium,acm sigmod record,1996,2416
229,1872,0,229,the aditi deductive database system,"kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi",vldb j.,1994,1872,the active database management system manifesto : a rulebase of adbms features,corporate act-net consortium,acm sigmod record,1996,2417
2098,1872,0,2098,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,1872,the active database management system manifesto : a rulebase of adbms features,corporate act-net consortium,acm sigmod record,1996,2418
995,1872,0,995,bigsur : a system for the management of earth science data,"paul brown , michael stonebraker",vldb,1995,1872,the active database management system manifesto : a rulebase of adbms features,corporate act-net consortium,acm sigmod record,1996,2419
11,2117,0,11,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,2117,issues in data stream management,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,2003,2420
1996,2117,0,1996,stream : the stanford stream data manager,"jennifer widom , mayur datar , shivnath babu , justin rosenstein , itaru nishizawa , arvind arasu , keith ito , brian babcock",sigmod conference,2003,2117,issues in data stream management,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,2003,2421
1823,2117,0,1823,operator scheduling in a data stream manager,"michael stonebraker , mitch cherniack , donald carney , stanley b. zdonik , alex rasin , ugur çetintemel",vldb,2003,2117,issues in data stream management,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,2003,2422
897,2117,0,897,data management challenges in crm,george colliat,sigmod conference,2003,2117,issues in data stream management,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,2003,2423
593,2117,0,593,database issues in telecommunications network management,ilsoo ahn,sigmod conference,1994,2117,issues in data stream management,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,2003,2424
991,2117,0,991,load shedding in a data stream manager,"michael stonebraker , nesime tatbul , mitch cherniack , stanley b. zdonik , ugur çetintemel",vldb,2003,2117,issues in data stream management,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,2003,2425
2486,1490,0,2486,database systems management and oracle8,c. gregory doherty,sigmod conference,1998,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2426
838,1490,1,838,parallel database systems 101,jim gray,sigmod conference,1995,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2427
229,1490,0,229,the aditi deductive database system,"kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi",vldb j.,1994,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2428
1107,1490,0,1107,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2429
909,1490,0,909,database systems - breaking out of the box,"abraham silberschatz , stanley b. zdonik",sigmod record,1997,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2430
797,1490,0,797,mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2431
1753,1490,0,1753,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2432
545,1490,0,545,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2433
306,1490,0,306,paradise : a database system for gis applications,paradise team,sigmod conference,1995,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2434
1247,1490,0,1247,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2435
609,1490,0,609,towards self-tuning data placement in parallel database systems,"mong-li lee , beng chin ooi , anirban mondal , kian-lee tan , masaru kitsuregawa",sigmod conference,2000,1490,parallel database systems 101,jim gray,international conference on management of data,1995,2436
987,1473,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,1473,efficient incremental garbage collection for client-server object database systems,"laurent amsaleg , michael j. franklin , olivier gruber",very large data bases,1995,2437
169,1473,0,169,"semi-automatic , self-adaptive control of garbage collection rates in object databases","artur klauser , alexander l. wolf , benjamin g. zorn , jonathan e. cook",sigmod conference,1996,1473,efficient incremental garbage collection for client-server object database systems,"laurent amsaleg , michael j. franklin , olivier gruber",very large data bases,1995,2438
1458,1473,0,1458,highly concurrent cache consistency for indices in client-server database systems,"michael j. carey , markos zaharioudakis",sigmod conference,1997,1473,efficient incremental garbage collection for client-server object database systems,"laurent amsaleg , michael j. franklin , olivier gruber",very large data bases,1995,2439
987,1698,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,1698,research perspectives for time series management systems,"werner dreyer , angelika kotz dittrich , duri schmidt",acm sigmod record,1994,2440
1024,1698,1,1024,research perspectives for time series management systems,"duri schmidt , angelika kotz dittrich , werner dreyer",sigmod record,1994,1698,research perspectives for time series management systems,"werner dreyer , angelika kotz dittrich , duri schmidt",acm sigmod record,1994,2441
987,637,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995,2442
805,637,1,805,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995,2443
1099,637,0,1099,ptool : a scalable persistent object manager,"xiao qin , robert l. grossman",sigmod conference,1994,637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995,2444
1946,637,0,1946,"title , preface to the special issue on persistent object systems",?,vldb j.,1995,637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995,2445
886,637,0,886,an orthogonally persistent java,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",sigmod record,1996,637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995,2446
987,2145,0,987,open object database management systems,josé a. blakeley,sigmod conference,1994,2145,special issue on persistent object systems,,the vldb journal -- the international journal on very large data bases,1995,2447
805,2145,0,805,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,2145,special issue on persistent object systems,,the vldb journal -- the international journal on very large data bases,1995,2448
348,162,1,348,filenet integrated document management database usage and issues,daniel s. whelan,sigmod conference,1998,162,filenet integrated document management database usage and issues,daniel s. whelan,international conference on management of data,1998,2449
1481,162,0,1481,database management systems and the internet,susan malaika,vldb,1996,162,filenet integrated document management database usage and issues,daniel s. whelan,international conference on management of data,1998,2450
1466,162,0,1466,document management as a database problem,rudolf bayer,vldb,1995,162,filenet integrated document management database usage and issues,daniel s. whelan,international conference on management of data,1998,2451
2399,162,0,2399,evolution and change in data management - issues and directions,"kathleen hornsby , heidi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter",sigmod record,2000,162,filenet integrated document management database usage and issues,daniel s. whelan,international conference on management of data,1998,2452
1877,162,0,1877,structural matching and discovery in document databases,"jason tsong-li wang , george jyh-shian chang , dennis shasha , girish patel , kaizhong zhang , liam relihan",sigmod conference,1997,162,filenet integrated document management database usage and issues,daniel s. whelan,international conference on management of data,1998,2453
348,489,0,348,filenet integrated document management database usage and issues,daniel s. whelan,sigmod conference,1998,489,evolution and change in data management - issues and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000,2454
1330,489,0,1330,issues in data stream management,"lukasz golab , m. tamer özsu",sigmod record,2003,489,evolution and change in data management - issues and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000,2455
708,489,0,708,from the guest editors - special section on data management issues in mobile computing,"margaret h. dunham , abdelsalam helal",sigmod record,1995,489,evolution and change in data management - issues and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000,2456
2399,489,1,2399,evolution and change in data management - issues and directions,"kathleen hornsby , heidi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter",sigmod record,2000,489,evolution and change in data management - issues and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000,2457
1481,1756,0,1481,database management systems and the internet,susan malaika,vldb,1996,1756,database systems-breaking out of the box,"avi silberschatz , stan zdonik",acm sigmod record,1997,2458
1107,1756,0,1107,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,1756,database systems-breaking out of the box,"avi silberschatz , stan zdonik",acm sigmod record,1997,2459
909,1756,1,909,database systems - breaking out of the box,"abraham silberschatz , stanley b. zdonik",sigmod record,1997,1756,database systems-breaking out of the box,"avi silberschatz , stan zdonik",acm sigmod record,1997,2460
2571,1756,0,2571,analysis of locking behavior in three real database systems,"alan jay smith , vigyan singhal",vldb j.,1997,1756,database systems-breaking out of the box,"avi silberschatz , stan zdonik",acm sigmod record,1997,2461
1415,1756,0,1415,the impact of global clustering on spatial database systems,"thomas brinkhoff , hans-peter kriegel",vldb,1994,1756,database systems-breaking out of the box,"avi silberschatz , stan zdonik",acm sigmod record,1997,2462
