index,id,title,authors,venue,year,source,entity_id
5258,27703,online dynamic reordering for interactive data processing,"v raman , b raman , jm hellerstein","vldb ,",1999.0,1,971
1029,1774,"plan-per-tuple optimization solution - parallel execution of expensive user-defined functions f cariёo , w o'connell 1998",,vldb,,0,972
5238,27401,plan-per-tuple optimization solution-parallel execution of expensive user-defined functions,"f carifio , woâ ?? connell",,,1,972
5239,1529,"plan-per-tuple optimization solutionâ ?? parallel execution of user defined functions f carino , woâ ?? connell",,"proceedings of the vldb conf ,",,1,972
9607,31872,"plan-per-tuple optimization solution - parallel execution of expensive user-defined functions vldb , 1998.0","f carino , wo ` connell",,,1,972
1382,2435,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance vldb j. 1998,"a mehta , j geller , y perl , e neuhold",,,0,973
5240,52850,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"a mehta , j geller , y perl , e neuhold","the vldb journal the international journal on very large & hellip ; ,",1998.0,1,973
9795,9501,"computing access relevance for path-method generation in oodb and im-oodb a mehta , j geller , y perl , p fankhauser 1996.0",,"journal of intelligent information systems ,",,1,973
9796,49687,"the oodb path-method generator ( pmg ) using precomputed access relevance a mehta , j geller , y perl , ej neuhold 1993.0",,"proceedings of the second international conference on & hellip ; ,",,1,973
1383,1249,"ubiquitous , self-tuning , scalable servers 1998",p spiro,sigmod conference,,0,974
5241,8398,"ubiquitous , self-tuning , scalable servers",p spiro,,,1,974
1384,307,"provision of market services for eco compliant electronic market places s arpinar , a dogac sigmod record 2000",,,,0,975
5242,2509,"provision of market services for eco compliant electronic market places sigmod record ,","s arpinar , a dogac",,2000.0,1,975
1385,43,efficient search of multi-dimensional b-trees vldb 1995,"h leslie , r jain , d birdsall , h yaghmai",,,0,976
5246,63635,"efficient search of multi-dimensional b-trees h leslie , r jain , d birdsall , h yaghmai vldb ,",,,1995.0,1,976
1386,498,"clustering by pattern similarity in large data sets h wang , w wang , j yang , p yu 2002",,sigmod conference,,0,977
5249,57721,clustering by pattern similarity in large data sets,"h wang , w wang , j yang , ps yu",,,1,977
9801,16262,h. and ps yu . clustering by pattern similarity in large data sets proc . the acm sigmod international conference on management,h wang,,,1,977
1387,1254,"update propagation strategies for improving the quality of data on the web a labrinidis , n roussopoulos 2001",,vldb,,0,978
5250,17625,"update propagation strategies for improving the quality of data on the web submitted for publication , 2001.0",aln roussopoulos,,,1,978
9451,20320,update propagation strategies for improving the quality of data on the web,"a labrinidis , n roussopoulos","vldb ,",2001.0,1,978
9453,13518,roussopoulos . update propagation strategies forimproving thequalityofdataonthe web a labrinidis andn,,"the 27th international conference on very large data bases ( & hellip ; ,",,1,978
1388,754,"tcp-d - the challenges , issues and results r bhashyam sigmod record 1996",,,,0,979
2331,1943,"tpc-d : the challenges , issues and results r bhashyam vldb",,,1996.0,0,979
5252,31572,"tpc-d-the challenges , issues and results sigmod record , 1996.0",r bhashyam,,,1,979
1389,1233,a framework for implementing hypothetical queries sigmod conference,"t griffin , r hull",,1997.0,0,980
5253,23180,a framework for implementing hypothetical queries,"t griffin , r hull",proc . of the 1997 acm sigmod intl. conference on management,,1,980
1390,1932,high-concurrency locking in r-trees vldb 1995,"m kornacker , d banks",,,0,981
5255,50737,high-concurrency in r-trees [ c ],"m komacker , d banks","proc 21th international conference on vldb ,",,1,981
5256,29274,"high-concurrency in r-trees m kornacker , d banks proc . 21th international conference on vldb ,",,,,1,981
5257,62076,"1995 . high-concurrency locking in r-trees m kronacker , d banks",,proc . 21th int . conf . on very large data,,1,981
9327,58042,"high-concurrency locking in r-trees d banks , m kornacker , m stonebraker",,,,1,981
9328,54561,"high-concurrency locking in r-trees proceedings of the international conference on very large & hellip ; , 1995.0","m kornacker , d banks",,,1,981
1391,775,"designing and mining multi-terabyte astronomy archives : the sloan digital sky survey a szalay , p kunszt , a thakar , j gray , d slutz",,sigmod conference,2000.0,0,982
5260,25702,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey .,"rj brunner , j gray , p kunszt , d slutz , as szalay ,",,,1,982
5261,52433,"andj . gray . designingand mining multi-terabyte astronomy archives : the sloan digital sky survey as szalay , p kunszt , a thakar",,"technical report ms-tr-99-30 , microsoft research ,",,1,982
5262,4027,"designing and mining multi-terabyte astronomy archives : the digital sky survey proceedings of acm sigmod ,",a szalayâ ? ¦,,,1,982
5263,38434,"a. , gray , j. , slutz , d. , and brunner , rj : designing and mining multi-terabyte astronomy archives : as szalay , pt kunszt sigmod 2000 conference ,",,,,1,982
8362,29695,designing and mining multi-terabyte astronomy archives,"a szalay , j gray , p kunszt , a thakar","sigmod conference ,",,1,982
8363,34905,mining multi-terabyte astronomy archives : the sloan digital sky survey proc . of the conference on,"szalay , pz kunszt , a thakar , j gray , drs designing","dallas ,",,1,982
9707,46513,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey 2000.0,"as szalay , pz kunszt , a thakar","sigmod conference ,",,1,982
1392,1140,analyzing energy behavior of spatial access methods for memory-resident data vldb,"n an , a sivasubramaniam , n vijaykrishnan , m kandemir , m irwin , s gurumurthi",,2001.0,0,983
5267,45553,analyzing energy behavior of spatial access methods for memory-resident data 2001.0,"n an , a sivasubramaniam , n vijaykrishnan , m","proceedings of the international conference on very large & hellip ; ,",,1,983
1393,1110,a sequential pattern query language for supporting instant data mining for e-services,"r sadri , c zaniolo , a zarkesh , j adibi",vldb,2001.0,0,984
5272,35462,"a sequential pattern query language for supporting instant data mining for e-services r sadri , c zaniolo , am zarkesh , j adibi",,"& hellip ; international conference on very large data bases table of & hellip ; ,",2001.0,1,984
5273,47194,"ba sequential pattern query language for supporting instant data mining for e-services , ^ in proc r sadri , c zaniolo , am zarkesh , j adibi intl. conf . on very large data bases ( vldb ) ,",,,,1,984
1394,2107,"composing mappings among data sources j madhavan , a halevy vldb 2003",,,,0,985
5274,10139,"composing mappings among data sources proceedings of the conference on very large databases , & hellip ; ,","a halevy , j madhavan",,,1,985
5275,55363,composing mappings among data sources,"j madhavan , ay halevy","vldb ,",2003.0,1,985
990,2037,"xquec : pushing queries to compressed xml data a arion , a bonifati , g costa , s d'aguanno , i manolescu , a pugliese vldb",,,2003.0,0,986
947,31181,"xquec : pushing queries to compressed xml data a arion , a bonifati 2003.0",,"proceedings of the international conference on very large & hellip ; ,",,1,986
5276,37752,"xquec : pushing xml queries to compressed xml data ( demo ) a arion , a bonifati , g costa , sdâ ?? aguanno , i proc . of the vldb",,,,1,986
1395,589,"algebraic change propagation for semijoin and outerjoin queries t griffin , b kumar 1998",,sigmod record,,0,987
5277,10611,algebraic change propagation for semijoin and outerjoin queries .,acms anthology,"sigmod record ,",1998.0,1,987
9115,13321,"algebraic change propagation for semijoin and outerjoin queries sigmod record ,","t griffin , b kumar",,1998.0,1,987
1305,111,"the p operator : discovering and ranking associations on the semantic web k anyanwu , a sheth 2002",,sigmod record,,0,988
5000,6020,"the p operator : discovering and ranking on the semantic web k anyanwu , a sheth 2002.0",,"sigmod record ,",,1,988
5279,29191,the ï ? operator : discovering and ranking associations,"k anyanwu , a sheth",,,1,988
1396,846,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,0,989
5281,57653,"jensen , c. , leutenegger , s. , lopez , m. , '' indexing the positions of continuously moving objects , '' s saltenisâ ? ¦ proc . acm sigmod ,",,,,1,989
5284,62190,"indexing the positions of continuously moving objects s å altenis , cs jensen , st leutenegger , ma lopez proceedings of the 2000 acm sigmod international conference & hellip ; , 2000.0",,,,1,989
5285,39896,"indexing the positions of continuously moving objects , to appear in proc . sigmod int . conf","s saltenis , cs jensen , st leutenegger , ma lopez","management of data ,",,1,989
5286,36361,indexing the position of continuously moving points,"s saltenis , c jensen , s leutenegger , m lopez","proceedings of the 2000 acm sigmod international conference & hellip ; ,",,1,989
7230,53598,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,1,989
7231,50222,"ma l opez . indexing the position of continuously moving objects s saltenis , cs jensen , s leutenegger",,"proc . of the acm sigmod conference on management of data , & hellip ; ,",,1,989
7232,4233,"bindexing the positions of continuously moving objects , ^ in proceedings of the acm international 2000.0","s saltenis , cs jensen , st leutenegger , ma lopez",,,1,989
9229,37982,indexing the positions of continuously moving objects 1999.0,"cs jensen , ma lopez , st leutenegger , s saltenis",,,1,989
9230,3537,"indexing the positions of continously moving objects proc . acm sigmod int . conf . on management of data ,","s saltenis , cs jensen , st leutenegger , ma lopez",,,1,989
1397,1111,"enterprise java platform data access s white , r cattell , s finkelstein 1998",,sigmod conference,,0,990
5287,17855,enterprise java ( tm ) platform data access,"s white , r cattell , s finkelstein","sigmod record ,",1998.0,1,990
1401,1245,the idea web lab sigmod conference,"s ceri , p fraternali , s paraboschi",,1998.0,0,991
5296,41505,"the idea web lab s ceri , p fraternali , s paraboschi",,,,1,991
1402,1235,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0,0,992
5297,52688,s. tsur dynamic itemset counting and implication rules for market basket data,"sm brin , r ullman","proceedings of the acm sigmod international conference on & hellip ; ,",,1,992
5298,17151,"dynamic itemset countingand implication rules for market basket data & hellip ; of the acm international conference on management of data ( & hellip ; ,","s brin , r motwani , j ullman , s tsur",,,1,992
5299,23702,dynamic itemset counting and implication rules for retail data proc . of the acm sigmod intâ ?? l conf . on management of,"s brin , r motwani , jd ullmanâ ? ¦",,,1,992
7282,2066,"dynamic iternset counting and impficalion rules for market basket data s brin , r motwani , jd ullman , s tsur",,"acm sigmod international conference on the management of & hellip ; ,",,1,992
7283,41317,"dynamic itemset counting and implication rules s brin , r motwani , j ullman , s tsur proceedings acm sigmod , international conference on",,,,1,992
9272,37119,"dynamic itemset counting and implication rules for market basket data bs motwani , j ullman , s tsur proceedings of the 1997 acm-sigmod international conference & hellip ; , 1997.0",,,,1,992
1403,2140,toward recovery-oriented computing a fox vldb 2002,,,,0,993
5302,23907,toward recovery-oriented computing 2002.0,a fox,"vldb ,",,1,993
1406,1238,"balancing push and pull for data broadcast s acharya , m franklin , s zdonik 1997",,sigmod conference,,0,994
5305,13843,"balancing push and pull for data broadcast a swarup , m franklin , s zdonik proceedings of the acm sigmod conference , tucson-arizona , & hellip ; ,",,,,1,994
5307,18951,"balancing pushand pullfordata broadcast s acharya , m franklin , s zdonik inproceedings of the acm sigmod international conference on & hellip ; ,",,,,1,994
5308,18541,"balancing push and pull for data broadcast sigmod conference , 1997.0","s acharya , m franklin , s zdonik",,,1,994
1405,1094,data staging for on-demand broadcast,"d aksoy , m franklin , s zdonik",vldb,2001.0,0,995
5306,34708,"data staging for ondemand broadcast d aksoy , m franklin , s zdonik & hellip ; of the 27th international conference on very large data & hellip ; ,",,,,1,995
5309,23141,"data staging for on-demand broadcast d aksoy , mj franklin , s zdonik 2001.0",,"proceedings of the international conference on very large & hellip ; ,",,1,995
684,404,"archiving scientific data p buneman , s khanna , k tajima , w tan sigmod conference 2002",,,,0,996
5310,38882,"archiving scientific data p buneman , s khanna , k tajima , wc tan acm transactions on database systems ,",,,2004.0,1,996
1407,1522,"cache conscious indexing for decision-support in main memory j rao , k ross",,vldb,1999.0,0,997
5312,53419,"cache conscious indexing for decision-support in main memory proceedings of the international conference on very large & hellip ; , 1999.0","j rao , ka ross",,,1,997
5313,12758,"cache conscious indexing fordecision-support inmainmemory proceedings of the 25th international conference on very & hellip ; ,",jrka ross,,,1,997
1306,2293,"learning to match ontologies on the semantic web a doan , j madhavan , r dhamankar , p domingos , a halevy vldb j. 2003",,,,0,998
5314,57380,"learning to match ontologies on the semantic web ah doan , j madhavan , r dhamankar , p domingos , a 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",,1,998
5330,40696,"learning to match ontologies on the semantic web d anhai , m jayant , d robin , d pedro , h alon the vldb journal ,",,,,1,998
1307,2294,composing web services on the semantic web vldb j.,"b medjahed , a bouguettaya , a elmagarmid",,2003.0,0,999
5320,24728,"composing web services on the semantic web the vldb journal the international journal on very large & hellip ; , 2003.0","b medjahed , a bouguettaya , ak elmagarmid",,,1,999
5321,29326,ahmed k. elmagarmid composing web services on the semantic web,"b medjahed , a bouguettaya",the vldb journal,,1,999
1308,94,report on the semantic web workshop at www 2002 2002,,,,0,1000
5325,27593,"the semantic web workshop at the 11th international www conference ( www-2002 ) sigmod record ,","m frank , n noy , w staab",,,1,1000
968,105,"agents , turst , and information access on the semantic web","t finin , a joshi",sigmod record,2002.0,0,1001
5326,53957,"agents , turst , and information access on the semantic web t finin , a joshi sigmod record , 2002.0",,,,1,1001
1309,2292,"managing multiple and distributed ontologies on the semantic web a maedche , b motik , l stojanovic",,vldb j.,2003.0,0,1002
5328,51734,"managing multiple and distributed ontologies on the semantic web the vldb journal the international journal on very large & hellip ; , 2003.0","a maedche , b motik , l stojanovic",,,1,1002
1410,1441,issues in network management in the next millennium,"m brodie , s chaudhuri",vldb,1999.0,0,1003
4560,39063,"issues in networked data management in the next millennium ml brodie , s chaudhuri",,,,1,1003
5336,16386,"issues in network management in the next millennium ml brodie , s chaudhuri proceedings of the international conference on very large & hellip ; , 1999.0",,,,1,1003
1258,1761,database issues in telecommunications network management 1994,i ahn,sigmod conference,,0,1004
5339,53234,sigmod challenges paper : database issues in telecommunications network management i ahn 1994.0,,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",,1,1004
1083,1849,query by diagram : a graphical environment for querying databases 1994,"t catarci , g santucci",sigmod conference,,0,1005
5341,14321,query by diagram : a graphical environment for querying databases,"di e sistemistica , l sapienza",,,1,1005
5342,22463,query by diagram : a visual environment for querying databases,"g santucci , pa sottile",,,1,1005
9076,19456,"query by diagram : a graphical environment for querying databases t catarci , g santucci sigmod conference , 1994.0",,,,1,1005
1411,1547,architecture of oracle parallel server,"r bamford , d butler , b klots , n macnaughton",vldb,1998.0,0,1006
5344,63803,"architecture of oracle parallel server vldb , 1998.0","r bamford , d butler , b klots , n macnaughton",,,1,1006
1412,1848,cache coherency in oracle parallel server,b klots,vldb,1996.0,0,1007
5347,52886,"cache coherency in oracle parallel server b klots proceedings of the international conference on very large & hellip ; , 1996.0",,,,1,1007
1413,1607,hyper-programming in java,"e zirintsis , g kirby , r morrison",vldb,1999.0,0,1008
5348,58152,hyper-programming in java e zirintsis 1999.0,,"proceedings of the international conference on very large & hellip ; ,",,1,1008
8056,60567,"demonstration of hyper-programming in javaâ ? cents e zirintsis , gnc kirby , r morrison",,,,1,1008
1414,1494,"distributed hypertext resource discovery through examples s chakrabarti , m berg , b dom 1999",,vldb,,0,1009
5351,35507,"dom.â ?? distributed hypertext resource discovery through examples , â ??",b chakrabarti,proceedings of the 25,,1,1009
7840,34871,"distributed hypertext resource discovery through examples s chakrabarti , m van den berg , b dom 1999.0",,"proceedings of the international conference on very large & hellip ; ,",,1,1009
1415,2152,"serviceglobe : distributing e-services across the internet m keidl , s seltzsam , k stocker , a kemper",,vldb,2002.0,0,1010
5352,63933,"serviceglobe : distributing e-services across the internetâ ?? demonstration proposal m keidl , s seltzman , k stocker , a kemper",,"proceedings of the 28 thinternational conference on very & hellip ; ,",,1,1010
963,1039,"visual web information extraction with lixto r baumgartner , s flesca , g gottlob vldb",,,2001.0,0,1011
5355,55539,visual web information extraction with lixto,"g gottlob , r baumgartner , s flesca","proc . vldb ,",,1,1011
8177,43371,"visual web information extraction with lixto r baumgartner , s flesca , g gottlob vldb ,",,,2001.0,1,1011
1417,692,lifestreams : a storage model for personal data 1996,"e freeman , d gelernter",sigmod record,,0,1012
5359,55447,"lifestreams : a storage model for personal data , acm sigmod bulletin e freeman , d gelernter",,,1996.0,1,1012
8482,52070,"lifestreams : a storage model for personal data sigmod record , 1996.0","e freeman , d gelernter",,,1,1012
9750,10704,"march 1996 . lifestreams : a storage model for personal data e freeman , d gelernter acm sigmod",,,,1,1012
1418,337,"using sets of feature vectors for similarity search on voxelized cad objects h kriegel , s brecheisen , p krіger , m pfeifle , m schubert 2003",,sigmod conference,,0,1013
5362,23625,using sets of feature vectors for similarity search on voxelized cad objects,"hp kriegel , s brecheisen , m pfeifle , m schubert","sigmod conference ,",2003.0,1,1013
5364,32480,"using sets of feature vectors for similarity search on voxelized cad objects proc . acm sigmod int . conf . on management of data ( sigmodâ ?? & hellip ; , 2003.0","s brecheisen , hp kriegel , p kroger",,,1,1013
1419,2413,"using extended feature objects for partial similarity retrieval s berchtold , d keim , h kriegel vldb j.",,,1997.0,0,1014
5363,63120,"using extended feature objects for partial similarity retrieval the vldb journal the international journal on very large & hellip ; ,","s berchtold , da keim , hp kriegel",,1997.0,1,1014
1420,2186,"constructing and integrating data-centric web applications : methods , tools , and techniques 2003",,,,0,1015
5370,14595,"constructing and integrating data-centric web applications s ceri , i manolescu",,"methods , tools and techniques , vldb ,",,1,1015
7872,11257,"constructing and integrating data-centric web applications : methods , tools , and techniques proceedings of the international conference on very large & hellip ; , 2003.0","s ceri , i manolescu",,,1,1015
1421,888,internet traffic warehouse 2000,"c chen , m cochinwala , c petrone , m pucci , s samtani , p santa , m mesiti",sigmod conference,,0,1016
5372,14565,internet trac warehouse,"cm chen , m cochinwala , c petrone , m pucci , s","proc . sigmod ,",,1,1016
1422,610,"dynamic buffer allocation in video-on-demand systems s lee , k whang , y moon , i song sigmod conference",,,2001.0,0,1017
5375,10890,"dynamic buffer allocation in video-on-demand systems sh lee , ky whang , ys moon , iy song sigmod conference , 2001.0",,,,1,1017
5377,14395,"si-y . dynamic buer allocation in video-on-demand systems sh lee , ys moon , ky whang technical report 00-11-006 , advanced information technology",,,,1,1017
9252,21742,"si-y . dynamic buffer allocation in video-on-demand systems sh lee , ys moon , ky whang",,"technical report 00-11-006 , advanced information technology",,1,1017
675,2105,locking protocols for materialized aggregate join views vldb 2003,"g luo , j naughton , c ellmann , m watzke",,,0,1018
5380,7265,"locking protocols for materialized aggregate join views g luo , jf naughton , cj ellmann , mw watzke",,"proceedings of the international conference on very large & hellip ; ,",2003.0,1,1018
1423,593,data bubbles : quality preserving performance boosting for hierarchical clustering sigmod conference 2001,"m breunig , h kriegel , p krіger , j sander",,,0,1019
5381,34949,"data bubbles : quality preserving performance boosting for hierarchical clustering mm breunig , hp kriegel , j sander sigmod record , 2001.0",,,,1,1019
5382,24315,"data bubbles : quality preserving performance boosting proc . acm sigmod ,","m breuning , hp kriegel , p krã ¶ ger , j sander",,,1,1019
1424,2092,data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces,"j zhou , j sander",vldb,2003.0,0,1020
5384,13143,"data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces j zhou , j sander proceedings of the international conference on very large & hellip ; ,",,,2003.0,1,1020
1427,395,"sqlj part 0 , now known as sql/olb ( object-language bindings ) a eisenberg , j melton",,sigmod record,1998.0,0,1021
5390,39150,"sqlj part 0 , now known as sql/olb ( object-language bindings ) sigmod record ,","a eisenberg , j melton",,1998.0,1,1021
879,2349,an adaptive data replication algorithm,"o wolfson , s jajodia , y huang",acm trans . database syst .,1997.0,0,1022
5354,35351,"an adaptive data replication algorithm in : acm transaction on database systems o wolfson , s jajodia , y huag 1997.0",,,,1,1022
5391,39736,a distributed algorithm for adaptive replication of data 1990.0,o wolfson,,,1,1022
1428,952,are quorums an alternative for data replication ? acm trans . database syst . 2003,"r jimщnez-peris , m patiёo-martэnez , g alonso , b kemme",,,0,1023
5395,24171,are quorums an alternative for data replication ? 2003.0,"r jimenez-peris , m patino-martinez , g alonso , b","acm transactions on database systems ,",,1,1023
1429,1007,"self-tuning histograms : building histograms without looking at data a aboulnaga , s chaudhuri sigmod conference",,,1999.0,0,1024
5397,19062,"self-tuning histograms : building histograms without looking at data aa ac , s chaudhuri",,proceedings of the acm sigmod international conference on,,1,1024
1430,494,"a distributed scientific data archive using the web , xml and sql/med m papiani , j wason , a dunlop , d nicole sigmod record",,,1999.0,0,1025
5400,55269,"a distributed scientific data archive using the web , xml and sql/med","mpjlw alistair , ndda nicole",,,1,1025
5401,51139,"a distributed scientific data archive using the web , xml and sql/med . acms anthology 1999.0",,"sigmod record ,",,1,1025
9682,59281,"a distributed scientific data archive using the web , xml and sql/med m papiani , j wason , an dunlop , da nicole sigmod record ,",,,1999.0,1,1025
1431,1162,your mediators need data conversion ! sigmod conference 1998,"s cluet , c delobel , j simщon , k smaga",,,0,1026
5402,51169,"eon , and k. smaga . your mediators need data conversion s cluet , c delobel , j sim",,"acm sigmod conf . on management of data ,",,1,1026
5403,41588,your mediatms need data conversion,"s cluet , c delobel , j simã © on , k smaga",proc . of acm sigmod conference on conference of management,,1,1026
5404,57864,"your mediators need data convention s cluet , c delobel , j simeon , k smaga",,"proc . acmsigmod international conference on management of & hellip ; ,",,1,1026
5405,62809,your mediators need data conversion !,"s cluet , c delobel",,,1,1026
5406,55176,your mediators need data conversion !,"sccdj simgon , k smaga",,,1,1026
8043,14732,"ã cents â ? ¬ å?your mediators need data conversion ! ã cents â ? ¬ â ? s cluet , c delobel , j simeon , k smaga proc . of the acm sigmod",,,,1,1026
1432,867,"multi-table joins through bitmapped join indices p o'neil , g graefe sigmod record 1995",,,,0,1027
5407,12061,"multi-table joins through bitmapped join indices g graefe , poâ ?? neil",,"acm sigmod record ,",,1,1027
5408,6930,"multi-table joins through bitmapped join indices acm sigmod record ,","on o'ngg95 patrick , g graefe",,,1,1027
8327,54843,multi-table joins through bitmapped join indices . acms anthology 1995.0,,"sigmod record ,",,1,1027
1433,2219,"efficient structural joins on indexed xml documents s chien , z vagena , d zhang , v tsotras , c zaniolo 2002",,vldb,,0,1028
5416,8466,"efficient structural joins on indexed xml documents vldb , 2002.0","sy chien , z vagena , d zhang , vj tsotras , c zaniolo",,,1,1028
5418,28074,"efficient structural joins on indexed xml documents proceedings of the vldb conference , hongkong ,","c shu-yao , z vagena , z donghuiâ ? ¦",,,1,1028
7775,22006,"efficient structural joins on indexed xml documents sy chein , z vagena , d zhang , vj tsotras , c zanilo",,,2002.0,1,1028
1434,2099,"holistic twig joins on indexed xml documents h jiang , w wang , h lu , j yu 2003",,vldb,,0,1029
5417,30372,"holistic twig joins on indexed xml documents proceedings of the international conference on very large & hellip ; ,","h jiang , w wang , h lu , jx yu",,2003.0,1,1029
1435,539,holistic twig joins : optimal xml pattern matching,"n bruno , n koudas , d srivastava",sigmod conference,2002.0,0,1030
5419,10578,"holistic twig joins : optimal xml pattern matching proc . of the acm sigmod int &#39; l conf . on management of data ,","b nicolas , k nick , s divesh",,,1,1030
5420,6512,"holistic twig joins : optimal xml pattern matching n bruno , n koudas , d srivastava",,,,1,1030
5556,11229,andd . srivastava . holistictwigjoins : optimalxmlpatternmatching,"n bruno , n koudas",proc . of the acm sigmod int . conf . on management of,,1,1030
1436,2228,adaptive index structures 2002,"y tao , d papadias",vldb,,0,1031
5423,62452,"adaptive index structures y tao , d papadias 2002.0",,"vldb ,",,1,1031
1437,1073,"leo - db2 's learning optimizer m stillger , g lohman , v markl , m kandil vldb 2001",,,,0,1032
5426,11028,"leo-db2 's learning optimizer vldb , 2001.0","m stillger , g lohman , v markl , m kandil",,,1,1032
8478,23667,"m. and , kandil , leo-db2 's learning optimizer m stillger , gm lohman , v markl proc of 27th vldb",,,,1,1032
9493,20073,leo å ? db2â ?? s learning optimizer,"m stillger , gm lohman , v markl , m kandil","the vldb journal ,",,1,1032
1438,2020,"improving performance with bulk-inserts in oracle r-trees n an , k kanth , s ravada vldb 2003",,,,0,1033
5427,4798,"improving performance with bulk-inserts in oracle r-trees n an , s ravada",,"vldb ,",2003.0,1,1033
1439,1298,"improved query performance with variant indexes p o'neil , d quass",,sigmod conference,1997.0,0,1034
5429,466,"improved query performance with variant indices proceedings of sigmod conference ,","poâ ?? neill , d quass",,,1,1034
5431,6617,"improved query performance with variant indexes . sigmod intl. conf p ã?neill , d quass",,"on management of data , tucson ,",,1,1034
5432,8237,"d. quass improved query performance with variant indexes po neil proceedings of acm sigmod ,",,,,1,1034
7748,61292,"improved query performance with variant indexes pon o'nqua , d quass",,"extended paper , available on h ttp : / www . c s. umb . edu / -- po",,1,1034
8048,3136,"improved query performance with variant indexes , acm sigmod intl","p ã?neill , d quass","conf . on management of data , tucson ,",,1,1034
8049,46772,"improved query performancewithvariantindexes po ` neil , d quass acm sigmod ,",,,,1,1034
9303,12610,"improved query performance with variant indexes [ a ] . acm proceedings of the acm sigmod conference on management of & hellip ; ,","po ` neil , d quass",,,1,1034
9304,17629,improved query performance with variant indexes,dq poâ ?? neil,"proceedings of sigmod ,",,1,1034
1440,516,"fractal prefetching bбtrees : optimizing both cache and disk performance s chen , p gibbons , t mowry , g valentin",,sigmod conference,2002.0,0,1035
5435,61266,fractal prefetching b + - trees : optimizing both cache and disk performance acm sigmod international conference on management of,"s chen , pb gibbons , tc mowry , g valentin",,,1,1035
1441,1095,autoadmin ` what-if ' index analysis utility sigmod conference,"s chaudhuri , v narasayya",,1998.0,0,1036
5436,35868,"autoadmin what-if index analysis utility for microsoft sql server proc . of acm sigmod conf ,","s chaudhuri , v narasayya",,,1,1036
5437,62823,narasayya . autoadmin â ?? what-ifâ ?? indexanalysis utitlity s chaudhuri andv,,,,1,1036
5438,45479,"autoadmin ` what-if ` index analysis utility s chaudhuri , v narasayya",,,,1,1036
7878,40586,"autoadmin â ?? whatifâ ?? index analysis utility proceedings of the 1998 acm sigmod international conference & hellip ; ,","s chaudhuri , v narasayya",,,1,1036
7879,25320,r. narasayya . autoadmin ` whatif ` index analysis utility s chaudhuriandv proc . of acm sigmod,,,,1,1036
1442,2527,orthogonally persistent object systems vldb j.,"m atkinson , r morrison",,1995.0,0,1037
5439,55260,"orthogonally persistent object systems the vldb journal the international journal on very large & hellip ; , 1995.0","m atkinson , r morrison",,,1,1037
5440,14467,"orthogonally persistent systems the vldb journal ,","mp atkinson , r morrison",,,1,1037
5445,52394,"orthogonally persistent object stores vldb journal ,","mp atkinson , m morrison",,,1,1037
7686,60128,"95 : atkinson , m. and morrison , r. orthogonally persistent object systems",m atkinson,"vldb journal ,",,1,1037
7687,30655,"mp and morris on , r. 1995 . orthogonally persistent systems on atkins the vldb",,,,1,1037
1443,729,an orthogonally persistent java 1996,"m atkinson , l daynшs , m jordan , t printezis , s spence",sigmod record,,0,1038
5441,17347,an orthogonally persistent java,"mj jordan , t prinzezis , mp atkinson , l daynes , s","sigmod record ,",,1,1038
5442,1277,"an orthogonally persistent java tm sigmod record , 1996.0","mp atkinson , mj jordan , t printezis , s spence",,,1,1038
5446,28509,"l. , jordan , mj , printezis , t. , and spence , s. 1996 . an orthogonally persistent java","mp atkinson , es dayn",sigmod,,1,1038
1444,1780,shoring up persistent applications 1994,"m carey , d dewitt , m franklin , n hall , m mcauliffe , j naughton , d schuh , m solomon , c tan , o tsatalos , s white , m zwilling",sigmod conference,,0,1039
3926,59481,"shoring up persistent applications , acm sigmod international conference on management of data minneapolis , minnesota . may ,","mj carey , dj dewitt , mj franklinâ ? ¦",,,1,1039
5444,37571,"shoring up persistent objects m carey , d dewitt , mj franklin , n hall , m",,"piv-ceeding of the acm sigmod conference on management of & hellip ; ,",,1,1039
5450,12568,"shoring up persistent applications proc . of the 1994 acm sigmod conference m carey , d dewitt , j naughton , m solomonâ ? ¦",,"minneapolis , mn , may ,",,1,1039
5451,31855,shoring up persistent applications,"mj carey , dj dewittâ ? ¦",,,1,1039
5452,20974,"on shoring up persistent applications proc . of acm sigmod ,",m zwillingâ ? ¦,,,1,1039
5453,8226,", dt solomon , mh tan , ck tsatalos , og white , sj zwilling , mj : shoring up persistent applications sigmod ( siehe sig94 ] ) , s.","mj carey , dj dewitt , mj franklin",,,1,1039
