ltable_id,rtable_id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price,id
536,361,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,361,adobe photoshop lightroom,,264.99,808
839,361,0,839,adobe photoshop cs3 extended,adobe,999.0,361,adobe photoshop lightroom,,264.99,809
267,361,0,267,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,361,adobe photoshop lightroom,,264.99,810
958,361,0,958,onone plug-in suite 3 for adobe photoshop,onone software,399.95,361,adobe photoshop lightroom,,264.99,811
737,3094,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,3094,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,812
1330,3094,0,1330,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,3094,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,813
737,750,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,814
157,750,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,815
364,750,0,364,adobe premiere elements 3.0 [ lb ],adobe,99.99,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,816
839,750,0,839,adobe photoshop cs3 extended,adobe,999.0,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,817
1330,750,0,1330,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,818
1235,750,0,1235,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,819
471,750,1,471,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,145.39,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,820
737,508,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,821
157,508,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,822
364,508,0,364,adobe premiere elements 3.0 [ lb ],adobe,99.99,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,823
546,508,0,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,824
536,508,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,825
839,508,0,839,adobe photoshop cs3 extended,adobe,999.0,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,826
267,508,0,267,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,827
1235,508,1,1235,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,828
737,1667,1,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,1667,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v. 10.2.8 to 10.3,adobe systems inc,788.63,829
536,1667,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,1667,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v. 10.2.8 to 10.3,adobe systems inc,788.63,830
737,3166,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,3166,adobe ( r ) photoshop ( r ) album 1.0,,49.88,831
546,3166,0,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,3166,adobe ( r ) photoshop ( r ) album 1.0,,49.88,832
839,3166,0,839,adobe photoshop cs3 extended,adobe,999.0,3166,adobe ( r ) photoshop ( r ) album 1.0,,49.88,833
267,3166,0,267,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,3166,adobe ( r ) photoshop ( r ) album 1.0,,49.88,834
531,1773,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,1773,f89-00346 microsoft internet security and acceleration server enterprise edition license,,537.72,835
662,1773,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,1773,f89-00346 microsoft internet security and acceleration server enterprise edition license,,537.72,836
531,1706,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,1706,12031 novanet media/client server v. 10 license 3 additional servers linux,,484.94,837
662,1706,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,1706,12031 novanet media/client server v. 10 license 3 additional servers linux,,484.94,838
218,2202,0,218,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,2202,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,,848.0,839
228,2202,0,228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,2202,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,,848.0,840
492,2759,0,492,microsoft productivity pack for windows mobile,microsoft,29.99,2759,pinnacle mobile media converter software for windows ipod software,,29.95,841
1176,2759,0,1176,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,2759,pinnacle mobile media converter software for windows ipod software,,29.95,842
965,2759,0,965,pinnacle mobile media organizer,pinnacle,49.99,2759,pinnacle mobile media converter software for windows ipod software,,29.95,843
828,2759,1,828,pinnacle mobile media converter,pinnacle,29.99,2759,pinnacle mobile media converter software for windows ipod software,,29.95,844
492,2174,0,492,microsoft productivity pack for windows mobile,microsoft,29.99,2174,resco explorer 2007 for pocketpc windows mobile software for pocket pc,,29.95,845
253,2174,0,253,filemaker mobile 8 for palm os and pocket pc,filemaker,69.0,2174,resco explorer 2007 for pocketpc windows mobile software for pocket pc,,29.95,846
492,2597,0,492,microsoft productivity pack for windows mobile,microsoft,29.99,2597,east west propack for garageband av production software,,152.96,847
625,495,0,625,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,495,apple final cut studio 2,,1299.99,848
524,495,0,524,apple final cut express hd 3.5 ( mac ),apple computer,299.0,495,apple final cut studio 2,,1299.99,849
625,948,0,625,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,850
950,948,0,950,apple logic pro 7.2 upgrade,apple,299.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,851
1113,948,1,1113,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,852
979,948,0,979,logic express 7,apple computer,299.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,853
1234,948,0,1234,logic express 6,apple,299.99,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,854
1016,2045,0,1016,math success deluxe 2007,topics entertainment,39.99,2045,high school success deluxe 2006,,7.9,855
49,2045,0,49,reference success deluxe 2006,topics entertainment,49.95,2045,high school success deluxe 2006,,7.9,856
1196,2045,0,1196,individual small business advantage deluxe 2006,individual,49.99,2045,high school success deluxe 2006,,7.9,857
282,2045,0,282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2045,high school success deluxe 2006,,7.9,858
349,2045,0,349,middle school success deluxe 2008,topics entertainment,49.99,2045,high school success deluxe 2006,,7.9,859
1016,2862,0,1016,math success deluxe 2007,topics entertainment,39.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99,860
49,2862,0,49,reference success deluxe 2006,topics entertainment,49.95,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99,861
282,2862,0,282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99,862
453,2862,0,453,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99,863
1050,2862,0,1050,middle school advantage 2008,encore,39.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99,864
1016,1685,0,1016,math success deluxe 2007,topics entertainment,39.99,1685,britannica deluxe 2008,,26.5,865
349,1685,0,349,middle school success deluxe 2008,topics entertainment,49.99,1685,britannica deluxe 2008,,26.5,866
947,1685,0,947,britannica deluxe,avanquest software,29.95,1685,britannica deluxe 2008,,26.5,867
115,1685,1,115,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,1685,britannica deluxe 2008,,26.5,868
1016,3062,0,1016,math success deluxe 2007,topics entertainment,39.99,3062,math learning system 2007,,15.95,869
420,3062,0,420,student home learning system for pc/mac,fogware publishing,139.99,3062,math learning system 2007,,15.95,870
1016,2072,0,1016,math success deluxe 2007,topics entertainment,39.99,2072,topics entertainment reference success deluxe 2006,,22.9,871
282,2072,0,282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2072,topics entertainment reference success deluxe 2006,,22.9,872
951,1970,0,951,microspot macdraft professional ( mac ),microspot ltd.,349.99,1970,omnioutliner professional 3.0 for mac,,69.99,873
866,1970,0,866,system care professional,avanquest,49.95,1970,omnioutliner professional 3.0 for mac,,69.99,874
270,1970,0,270,adobe acrobat 7.0 professional,adobe,449.99,1970,omnioutliner professional 3.0 for mac,,69.99,875
1148,1970,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,1970,omnioutliner professional 3.0 for mac,,69.99,876
250,1970,0,250,adobe after effects professional 7.0,adobe,999.0,1970,omnioutliner professional 3.0 for mac,,69.99,877
15,1970,1,15,omnioutliner professional 3.0,csdc,69.95,1970,omnioutliner professional 3.0 for mac,,69.99,878
1021,1970,0,1021,resumemaker professional 12.0,individual software,29.99,1970,omnioutliner professional 3.0 for mac,,69.99,879
992,1970,0,992,final draft 7 professional scriptwriting win/mac,final draft,289.99,1970,omnioutliner professional 3.0 for mac,,69.99,880
951,3060,0,951,microspot macdraft professional ( mac ),microspot ltd.,349.99,3060,resume maker professional 12,,17.95,881
866,3060,0,866,system care professional,avanquest,49.95,3060,resume maker professional 12,,17.95,882
1148,3060,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,3060,resume maker professional 12,,17.95,883
852,3060,0,852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,3060,resume maker professional 12,,17.95,884
118,3060,0,118,crystal reports xi professional edition,business objects,495.0,3060,resume maker professional 12,,17.95,885
27,3060,0,27,i copy dvds 2 professional edition,me-too-software,69.99,3060,resume maker professional 12,,17.95,886
1190,3060,0,1190,punch ! professional home design,punch ! software,89.99,3060,resume maker professional 12,,17.95,887
15,3060,0,15,omnioutliner professional 3.0,csdc,69.95,3060,resume maker professional 12,,17.95,888
1021,3060,0,1021,resumemaker professional 12.0,individual software,29.99,3060,resume maker professional 12,,17.95,889
235,3060,0,235,pdf converter professional v4 english,nuance communications inc.,99.99,3060,resume maker professional 12,,17.95,890
586,3060,0,586,quickbooks premier professional services edition 2007,intuit,399.95,3060,resume maker professional 12,,17.95,891
198,3060,0,198,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,3060,resume maker professional 12,,17.95,892
175,3060,0,175,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,3060,resume maker professional 12,,17.95,893
951,3107,0,951,microspot macdraft professional ( mac ),microspot ltd.,349.99,3107,microspot interiors ( ints3 .6 sb ),,95.95,894
1179,3107,0,1179,microspot x-rip ( mac ),microspot ltd,349.99,3107,microspot interiors ( ints3 .6 sb ),,95.95,895
1293,1188,0,1293,systemsuite 8 professional,individual software,49.99,1188,system care ? professional,,49.99,896
618,1188,0,618,pop-up stopper professional,panicware,29.99,1188,system care ? professional,,49.99,897
270,1188,0,270,adobe acrobat 7.0 professional,adobe,449.99,1188,system care ? professional,,49.99,898
654,1188,0,654,acrobat professional 8 ( windows ),adobe,273.0,1188,system care ? professional,,49.99,899
852,1188,0,852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,1188,system care ? professional,,49.99,900
118,1188,0,118,crystal reports xi professional edition,business objects,495.0,1188,system care ? professional,,49.99,901
250,1188,0,250,adobe after effects professional 7.0,adobe,999.0,1188,system care ? professional,,49.99,902
229,1188,0,229,vcomm system suite professional 7,avanquest,49.95,1188,system care ? professional,,49.99,903
1190,1188,0,1190,punch ! professional home design,punch ! software,89.99,1188,system care ? professional,,49.99,904
1019,1188,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,1188,system care ? professional,,49.99,905
15,1188,0,15,omnioutliner professional 3.0,csdc,69.95,1188,system care ? professional,,49.99,906
1293,312,0,1293,systemsuite 8 professional,individual software,49.99,312,sibelius sibelius photoscore professional 4,,145.7,907
852,312,0,852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,312,sibelius sibelius photoscore professional 4,,145.7,908
250,312,0,250,adobe after effects professional 7.0,adobe,999.0,312,sibelius sibelius photoscore professional 4,,145.7,909
1190,312,0,1190,punch ! professional home design,punch ! software,89.99,312,sibelius sibelius photoscore professional 4,,145.7,910
1021,312,0,1021,resumemaker professional 12.0,individual software,29.99,312,sibelius sibelius photoscore professional 4,,145.7,911
1293,1183,0,1293,systemsuite 8 professional,individual software,49.99,1183,web easy ( r ) professional 6,,49.99,912
866,1183,0,866,system care professional,avanquest,49.95,1183,web easy ( r ) professional 6,,49.99,913
270,1183,0,270,adobe acrobat 7.0 professional,adobe,449.99,1183,web easy ( r ) professional 6,,49.99,914
250,1183,0,250,adobe after effects professional 7.0,adobe,999.0,1183,web easy ( r ) professional 6,,49.99,915
1190,1183,0,1190,punch ! professional home design,punch ! software,89.99,1183,web easy ( r ) professional 6,,49.99,916
1019,1183,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,1183,web easy ( r ) professional 6,,49.99,917
23,1183,0,23,the printshop 20 professional publisher,broderbund,69.99,1183,web easy ( r ) professional 6,,49.99,918
235,1183,0,235,pdf converter professional v4 english,nuance communications inc.,99.99,1183,web easy ( r ) professional 6,,49.99,919
1293,314,0,1293,systemsuite 8 professional,individual software,49.99,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,920
270,314,0,270,adobe acrobat 7.0 professional,adobe,449.99,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,921
654,314,1,654,acrobat professional 8 ( windows ),adobe,273.0,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,922
508,314,0,508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,923
229,314,0,229,vcomm system suite professional 7,avanquest,49.95,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,924
774,314,0,774,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,925
76,314,0,76,adobe acrobat capture 3.0 22101258 ),adobe,299.99,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,926
1293,3089,0,1293,systemsuite 8 professional,individual software,49.99,3089,systemsuite 6 ( tm ) professional mini,,49.99,927
866,3089,0,866,system care professional,avanquest,49.95,3089,systemsuite 6 ( tm ) professional mini,,49.99,928
1148,3089,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,3089,systemsuite 6 ( tm ) professional mini,,49.99,929
654,3089,0,654,acrobat professional 8 ( windows ),adobe,273.0,3089,systemsuite 6 ( tm ) professional mini,,49.99,930
229,3089,0,229,vcomm system suite professional 7,avanquest,49.95,3089,systemsuite 6 ( tm ) professional mini,,49.99,931
15,3089,0,15,omnioutliner professional 3.0,csdc,69.95,3089,systemsuite 6 ( tm ) professional mini,,49.99,932
1021,3089,0,1021,resumemaker professional 12.0,individual software,29.99,3089,systemsuite 6 ( tm ) professional mini,,49.99,933
1293,3214,0,1293,systemsuite 8 professional,individual software,49.99,3214,system mechanic ( r ) 5 professional,,69.95,934
866,3214,0,866,system care professional,avanquest,49.95,3214,system mechanic ( r ) 5 professional,,69.95,935
270,3214,0,270,adobe acrobat 7.0 professional,adobe,449.99,3214,system mechanic ( r ) 5 professional,,69.95,936
1148,3214,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,3214,system mechanic ( r ) 5 professional,,69.95,937
932,3214,0,932,registry mechanic 5.x pc system repair,pc tools,29.95,3214,system mechanic ( r ) 5 professional,,69.95,938
1293,2915,0,1293,systemsuite 8 professional,individual software,49.99,2915,iolo system mechanic 7 professional ( pc ),,69.99,939
866,2915,0,866,system care professional,avanquest,49.95,2915,iolo system mechanic 7 professional ( pc ),,69.99,940
229,2915,0,229,vcomm system suite professional 7,avanquest,49.95,2915,iolo system mechanic 7 professional ( pc ),,69.99,941
932,2915,0,932,registry mechanic 5.x pc system repair,pc tools,29.95,2915,iolo system mechanic 7 professional ( pc ),,69.99,942
1293,700,1,1293,systemsuite 8 professional,individual software,49.99,700,individual software inc systemsuite 8 professional ( us pos ),,46.42,943
654,700,0,654,acrobat professional 8 ( windows ),adobe,273.0,700,individual software inc systemsuite 8 professional ( us pos ),,46.42,944
229,700,0,229,vcomm system suite professional 7,avanquest,49.95,700,individual software inc systemsuite 8 professional ( us pos ),,46.42,945
1293,1734,0,1293,systemsuite 8 professional,individual software,49.99,1734,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99,946
618,1734,0,618,pop-up stopper professional,panicware,29.99,1734,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99,947
866,1734,0,866,system care professional,avanquest,49.95,1734,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99,948
229,1734,0,229,vcomm system suite professional 7,avanquest,49.95,1734,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99,949
1293,203,0,1293,systemsuite 8 professional,individual software,49.99,203,avanquest usa llc system care professional,,43.32,950
270,203,0,270,adobe acrobat 7.0 professional,adobe,449.99,203,avanquest usa llc system care professional,,43.32,951
229,203,0,229,vcomm system suite professional 7,avanquest,49.95,203,avanquest usa llc system care professional,,43.32,952
1293,1722,0,1293,systemsuite 8 professional,individual software,49.99,1722,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,,36.93,953
866,1722,0,866,system care professional,avanquest,49.95,1722,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,,36.93,954
229,1722,0,229,vcomm system suite professional 7,avanquest,49.95,1722,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,,36.93,955
618,2998,0,618,pop-up stopper professional,panicware,29.99,2998,orgchart professional 1.3,,39.95,956
866,2998,0,866,system care professional,avanquest,49.95,2998,orgchart professional 1.3,,39.95,957
118,2998,0,118,crystal reports xi professional edition,business objects,495.0,2998,orgchart professional 1.3,,39.95,958
250,2998,0,250,adobe after effects professional 7.0,adobe,999.0,2998,orgchart professional 1.3,,39.95,959
229,2998,0,229,vcomm system suite professional 7,avanquest,49.95,2998,orgchart professional 1.3,,39.95,960
1190,2998,0,1190,punch ! professional home design,punch ! software,89.99,2998,orgchart professional 1.3,,39.95,961
15,2998,0,15,omnioutliner professional 3.0,csdc,69.95,2998,orgchart professional 1.3,,39.95,962
1021,2998,0,1021,resumemaker professional 12.0,individual software,29.99,2998,orgchart professional 1.3,,39.95,963
23,2998,0,23,the printshop 20 professional publisher,broderbund,69.99,2998,orgchart professional 1.3,,39.95,964
1225,2998,0,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,2998,orgchart professional 1.3,,39.95,965
198,2998,0,198,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,2998,orgchart professional 1.3,,39.95,966
618,1142,0,618,pop-up stopper professional,panicware,29.99,1142,resumemaker ( r ) professional ultimate,,39.99,967
654,1142,0,654,acrobat professional 8 ( windows ),adobe,273.0,1142,resumemaker ( r ) professional ultimate,,39.99,968
1021,1142,0,1021,resumemaker professional 12.0,individual software,29.99,1142,resumemaker ( r ) professional ultimate,,39.99,969
618,291,1,618,pop-up stopper professional,panicware,29.99,291,csdc pop-up stopper professional panicware,,26.14,970
866,291,0,866,system care professional,avanquest,49.95,291,csdc pop-up stopper professional panicware,,26.14,971
198,291,0,198,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,291,csdc pop-up stopper professional panicware,,26.14,972
175,291,0,175,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,291,csdc pop-up stopper professional panicware,,26.14,973
618,2141,0,618,pop-up stopper professional,panicware,29.99,2141,system mechanic 6 professional,,36.9,974
866,2141,0,866,system care professional,avanquest,49.95,2141,system mechanic 6 professional,,36.9,975
118,2141,0,118,crystal reports xi professional edition,business objects,495.0,2141,system mechanic 6 professional,,36.9,976
1190,2141,0,1190,punch ! professional home design,punch ! software,89.99,2141,system mechanic 6 professional,,36.9,977
1021,2141,0,1021,resumemaker professional 12.0,individual software,29.99,2141,system mechanic 6 professional,,36.9,978
1225,2141,0,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,2141,system mechanic 6 professional,,36.9,979
932,2141,0,932,registry mechanic 5.x pc system repair,pc tools,29.95,2141,system mechanic 6 professional,,36.9,980
866,1447,0,866,system care professional,avanquest,49.95,1447,i copydvds 2 professional edition,me-too-software,27.9,981
1148,1447,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,1447,i copydvds 2 professional edition,me-too-software,27.9,982
852,1447,0,852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,1447,i copydvds 2 professional edition,me-too-software,27.9,983
118,1447,0,118,crystal reports xi professional edition,business objects,495.0,1447,i copydvds 2 professional edition,me-too-software,27.9,984
250,1447,0,250,adobe after effects professional 7.0,adobe,999.0,1447,i copydvds 2 professional edition,me-too-software,27.9,985
27,1447,1,27,i copy dvds 2 professional edition,me-too-software,69.99,1447,i copydvds 2 professional edition,me-too-software,27.9,986
229,1447,0,229,vcomm system suite professional 7,avanquest,49.95,1447,i copydvds 2 professional edition,me-too-software,27.9,987
1019,1447,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,1447,i copydvds 2 professional edition,me-too-software,27.9,988
15,1447,0,15,omnioutliner professional 3.0,csdc,69.95,1447,i copydvds 2 professional edition,me-too-software,27.9,989
1021,1447,0,1021,resumemaker professional 12.0,individual software,29.99,1447,i copydvds 2 professional edition,me-too-software,27.9,990
235,1447,0,235,pdf converter professional v4 english,nuance communications inc.,99.99,1447,i copydvds 2 professional edition,me-too-software,27.9,991
314,1447,0,314,zipmagic personal edition,allume systems,19.95,1447,i copydvds 2 professional edition,me-too-software,27.9,992
863,1447,0,863,cubase se3 educational edition,steinberg,,1447,i copydvds 2 professional edition,me-too-software,27.9,993
866,2620,0,866,system care professional,avanquest,49.95,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,994
1148,2620,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,995
852,2620,0,852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,996
118,2620,0,118,crystal reports xi professional edition,business objects,495.0,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,997
27,2620,0,27,i copy dvds 2 professional edition,me-too-software,69.99,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,998
1225,2620,0,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,999
594,2620,0,594,corel wordperfect office x3 professional edition,corel,399.99,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,1000
974,2620,0,974,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,1001
353,2620,0,353,sony vegas 6 + dvd [ old version ],sony-pictures-digital-entertainment,899.95,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,1002
866,3172,0,866,system care professional,avanquest,49.95,3172,ghostsurf professional utilities software,,29.92,1003
27,3172,0,27,i copy dvds 2 professional edition,me-too-software,69.99,3172,ghostsurf professional utilities software,,29.92,1004
866,1332,0,866,system care professional,avanquest,49.95,1332,individual software prm-r12 resumemaker professional 12.0,individual software,29.99,1005
15,1332,0,15,omnioutliner professional 3.0,csdc,69.95,1332,individual software prm-r12 resumemaker professional 12.0,individual software,29.99,1006
1021,1332,0,1021,resumemaker professional 12.0,individual software,29.99,1332,individual software prm-r12 resumemaker professional 12.0,individual software,29.99,1007
270,1485,0,270,adobe acrobat 7.0 professional,adobe,449.99,1485,diskeeper 2007 professional,,46.95,1008
1148,1485,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,1485,diskeeper 2007 professional,,46.95,1009
654,1485,0,654,acrobat professional 8 ( windows ),adobe,273.0,1485,diskeeper 2007 professional,,46.95,1010
250,1485,0,250,adobe after effects professional 7.0,adobe,999.0,1485,diskeeper 2007 professional,,46.95,1011
508,1485,0,508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,1485,diskeeper 2007 professional,,46.95,1012
27,1485,0,27,i copy dvds 2 professional edition,me-too-software,69.99,1485,diskeeper 2007 professional,,46.95,1013
15,1485,0,15,omnioutliner professional 3.0,csdc,69.95,1485,diskeeper 2007 professional,,46.95,1014
1021,1485,0,1021,resumemaker professional 12.0,individual software,29.99,1485,diskeeper 2007 professional,,46.95,1015
23,1485,0,23,the printshop 20 professional publisher,broderbund,69.99,1485,diskeeper 2007 professional,,46.95,1016
175,1485,1,175,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,1485,diskeeper 2007 professional,,46.95,1017
255,1485,0,255,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,1485,diskeeper 2007 professional,,46.95,1018
854,1485,0,854,bookkeeper 2008,individual software,39.99,1485,diskeeper 2007 professional,,46.95,1019
773,1760,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,1760,h22-01722 microsoft office project server 2007 media volume cd win english,,23.48,1020
521,53,0,521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,53,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server,,6594.2,1021
211,289,0,211,microsoft entertainment pack ce,microsoft,49.5,289,entertainment partners ep budgeting for film,,415.99,1022
621,289,1,621,entertainment partners budgeting ( mac ),entertainment partners,699.0,289,entertainment partners ep budgeting for film,,415.99,1023
211,598,0,211,microsoft entertainment pack ce,microsoft,49.5,598,topics entertainment phonics success essentials,,17.55,1024
1347,598,1,1347,phonics success essentials : grades 7-9,topics education,19.99,598,topics entertainment phonics success essentials,,17.55,1025
211,559,0,211,microsoft entertainment pack ce,microsoft,49.5,559,got game entertainment atlantis quest,,17.27,1026
1220,559,1,1220,atlantis quest,got game,19.99,559,got game entertainment atlantis quest,,17.27,1027
211,441,0,211,microsoft entertainment pack ce,microsoft,49.5,441,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,1028
186,441,0,186,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,441,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,1029
171,1472,1,171,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,1472,microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790,,191.94,1030
251,18,0,251,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,18,eqzfn07-201 zetafax business edition license 5 users win,,499.17,1031
