index,id,title,authors,venue,year,source,entity_id
1175,1481,the garlic project,"m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers",sigmod conference,1996.0,0,735
4013,43980,the garlic project,"m tork roth , m arya , lm haas , mj carey , wf cody , r",proc . of acm,,1,735
4018,23544,the garlie project,mt rothâ ? ¦,"proceedings of acm sigmod conference ,",,1,735
4025,39413,the garlic project,e wimmers,"proceedings of the acm-sigmod conference on management of & hellip ; ,",,1,735
7335,47683,the garlic project - group of 2 & raquo ;,"mt roth , m arya , l haas , m carey , w cody , r fagin ,","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0,1,735
8565,35364,thomas ii and el wimmers : â ?? the garlic projectâ ??,j schwarz,proceedings of,,1,735
1176,617,workshop report on experiences using object data management in the real-world,,,1998.0,0,736
4026,39976,workshop report on experiences using object data management in the real-world,ab chaudhri,"sigmod record ,",1998.0,1,736
1177,133,xquery formal semantics : state and challenges,p fankhauser,sigmod record,2001.0,0,737
4028,59686,xquery formal semantics : state and challenges,p fankhauser,"sigmod record ,",2001.0,1,737
1178,2549,realm-based spatial data types : the rose algebra,"r gќting , m schneider",vldb j.,1995.0,0,738
4031,1151,realm-based spatial data types : the rose algebra [ j ],"r cuting , m schnider","vldb journal ,",,1,738
4033,30400,"realm-based spatial data types : the rose algebra . fernuniversitã $ t hagen , informatik-report 141 ,","rh gã 1/4 ting , m schneider",vldb,,1,738
6757,21744,"realm-based spatial data types : the rose algebra , âº the very large data base j. , vol . 4 , no. 2","rh guã?ting , m schneider",,1995.0,1,738
7915,42707,realm-based spatial data types : the rose algebra,"rh gfiting , m schneider","fernuniversit/it hagen ,",,1,738
1179,1863,principles of optimally placing data in tertiary storage libraries,"s christodoulakis , p triantafillou , f zioga",vldb,1997.0,0,739
4039,1621,"triantaâ ® llou , p. , zioga , f. , 1997 . principles of optimally placing data in tertiary storage",s christodoulakis,proceedings of the 23rd vldb,,1,739
7404,5251,principles of optimally placing data in tertiary storage libraries,"s christodoulakis , p triantafillou , f zioga","proceedings of the international conference on very large & hellip ; ,",1997.0,1,739
1180,1567,a single pass computing engine for interactive analysis of vldbs,t mihalisin,vldb,1998.0,0,740
4040,22729,a single pass computing engine for interactive analysis of vldbs,t mihalisin,"vldb ,",1998.0,1,740
470,1995,obtaining complete answers from incomplete databases,a levy,vldb,1996.0,0,741
4041,13,obtaining complete answers from incomplete databases,ay levy,"proceedings of the international conference on very large & hellip ; ,",1996.0,1,741
8714,8051,obtaining complete answers form incomplete databases,a levy,proc . 22nd vldb,,1,741
1181,1100,approximate medians and other quantiles in one pass and with limited memory,"g manku , s rajagopalan , b lindsay",sigmod conference,1998.0,0,742
4043,18922,approximatemediansandother quantilesinonepass and with limited memory,"gs manku , s rajagopalan , bg lindsay","proceedings of acm sigmod ,",,1,742
4044,62229,approximate medians and other quantiles in one pass and with limited memory,"gs manku , s rajagopalan , bg lindsay","sigmod conference ,",1998.0,1,742
7184,40507,approximate medians and other order statistics in one pass and with limited memory : theory and,"g manku , s rajagopalan , b lindsay","proceedings of sigmod 98 , to",,1,742
9129,50509,"sr , and bg lindsay . approximate medians and other quantiles in one pass and with limited memory",gs manku,proceedings of the 1998 acm sigmod international conference,,1,742
691,675,optimizing multidimensional index trees for main memory access,"k kim , s cha , k kwon",sigmod conference,2001.0,0,743
4045,33970,optimizing multidimensional index trees for main memory access,"k kim , sk cha , k kwon",,,1,743
422,381,querying multi-dimensional data indexed using the hilbert space-filling curve,"j lawder , p king",sigmod record,2001.0,0,744
4046,23013,querying multi-dimensional data indexed using the hilbert space-filling curve,jk lawder,"sigmod record ,",2001.0,1,744
442,858,influence sets based on reverse nearest neighbor queries,"f korn , s muthukrishnan",sigmod conference,2000.0,0,745
4051,33050,influence sets based on reverse nearest neighbor queries,"f korn , s muthukrishnan","sigmod conference ,",2000.0,1,745
443,2222,continuous nearest neighbor search,"y tao , d papadias , q shen",vldb,2002.0,0,746
4052,45864,continuous nearest neighbor search,"y tao , d papadias , q shen","vldb ,",2002.0,1,746
1182,2118,continuous k-nearest neighbor queries for continuously moving points with updates,"g iwerks , h samet , k smith",vldb,2003.0,0,747
4055,20385,continuous k-nearest neighbor queries for continuously moving points with updates,"gs iwerks , h samet , k smith","proceedings of the international conference on very large & hellip ; ,",2003.0,1,747
585,1599,improving adaptable similarity query processing by using approximations,"m ankerst , b braunmќller , h kriegel , t seidl",vldb,1998.0,0,748
4057,50958,improving adaptable similarity query processing by using approximations,"m ankerst , b braunmueller , hp kriegel , t seidl","proceedings of the international conference on very large & hellip ; ,",1998.0,1,748
816,2019,integrated data management for mobile services in the real world,"c hage , c jensen , t pedersen , l speicys , i timko",vldb,2003.0,0,749
4062,62683,integrated data management for mobile services in the real world,"cs jensen , tb pedersen , l speicys , i timko","vldb conf ,",,1,749
1092,2471,a formal perspective on the view selection problem,"r chirkova , a halevy , d suciu",vldb j.,2002.0,0,750
2284,2179,a formal perspective on the view selection problem,"r chirkova , a halevy , d suciu",vldb,2001.0,0,750
4064,46688,a formal perspective on the view selection problem,"r chirkova , ay halevy , d suciu","the vldb journal the international journal on very large & hellip ; ,",2002.0,1,750
1026,620,report on the second ieee metadata conference ( metadata ' 97 ),,,1998.0,0,751
4066,36917,report on the second ieee metadata conference ( metadata ' 97 ),"r musick , c miller","sigmod record ,",1998.0,1,751
423,1603,semantic assumptions and query evaluation in temporal databases,"c bettini , x wang , e bertino , s jajodia",sigmod conference,1995.0,0,752
2332,26806,semantic assumptions and query evaluation in temporal databases,"c bettini , xs wang , e bertino , s jajodia","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0,1,752
4068,63989,"ands . jajodia , semanticassumptionsandqueryevaluation in temporal databases","c bettini , x wang , e bertino","proc . of acm sigmod , san jose , ca ,",,1,752
665,2329,probabilistic object bases,"t eiter , j lu , t lukasiewicz , v subrahmanian",acm trans . database syst .,2001.0,0,753
1503,53468,temporal probabilistic object bases,vs subrahmanian,,,1,753
4072,31020,probabilistic object bases,"t eiter , jj lu , t lukasiewicz , vs subrahmanian","acm transactions on database systems ,",2001.0,1,753
1183,231,the n-tier hub technology,"r sommer , t gulledge , d bailey",sigmod record,2002.0,0,754
4077,819,the n-tier hub technology,"ra sommer , tr gulledge , d bailey","sigmod record ,",2002.0,1,754
4078,4140,d. bailay ( 2002 ) â ?? the n-tier hub technologyâ ??,"r sommer , t gulledge",acm sigmod,,1,754
926,131,on database theory and xml,d suciu,sigmod record,2001.0,0,755
4079,11758,on database theory and xml,d suciu,"sigmod record ,",2001.0,1,755
8509,32384,on database theory and xml,d sicui,sigmod,,1,755
1185,1382,data warehousing and olap for decision support ( tutorial ),,,1997.0,0,756
4082,15190,data warehousing and olap for decision support,"s chaudhuri , u dayal","proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0,1,756
772,1880,incremental organization for data recording and warehousing,"h jagadish , p narayan , s seshadri , s sudarshan , r kanneganti",vldb,1997.0,0,757
4083,39947,incremental organization for data recording and warehousing,"pps narayan , s seshadri , s sudarshan , hv jagadish ,",,,1,757
6526,30233,incremental organization for data recording and warehousing,", s seshadri","proceedings of the international conference on very large & hellip ; ,",1997.0,1,757
766,1428,idea : interactive data exploration and analysis,"p selfridge , d srivastava , l wilson",sigmod conference,1996.0,0,758
4088,64228,idea : interactive data exploration and analysis,"pg selfridge , d srivastava , lo wilson",,,1,758
6904,51759,"idea : interactive data exploration and analysis , intl. conf","pg selfridge , d srivastava , lo wilson","management of data ( sigmod ) ,",,1,758
1187,577,xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets,"e rundensteiner , m ward , j yang , p doshi",sigmod conference,2002.0,0,759
4090,2602,xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets,"ea rundensteiner , mo ward , j yang , pr doshi","sigmod conference ,",2002.0,1,759
802,422,timber : a native system for querying xml,"s paparizos , s al-khalifa , a chapman , h jagadish , l lakshmanan , a nierman , j patel , d srivastava , n wiwatwattana , y wu , c yu",sigmod conference,2003.0,0,760
4091,21087,timber : a native system for querying xml,s paparizos,"proceedings of the 2003 acm sigmod international conference & hellip ; ,",2003.0,1,760
1190,1066,a prototype content-based retrieval system that uses virtual images to save space,"l brown , l gruenwald",vldb,2001.0,0,761
4105,21453,a prototype content-based retrieval system that uses virtual images to save space,l brown,"proceedings of the international conference on very large & hellip ; ,",2001.0,1,761
1189,910,spire : a progressive content-based spatial image retrieval engine,"c li , l bergman , v castelli , j smith",sigmod conference,2000.0,0,762
4106,1557,spire : a progressive content-based spatial image retrieval engine,"cs li , ld bergman , yc chang , v castelli , jr smith","sigmod record ,",2000.0,1,762
1191,170,content-based image indexing,t chiueh,vldb,1994.0,0,763
4112,35935,content-based image indexing,t cker chiuen,"procs . of the 20th vldb conference ,",,1,763
7160,61536,content-based image retrieval,t chiueh,proceedings of the international conference on very large,,1,763
1195,2008,cache tables : paving the way for an adaptive database cache,"m altinel , c bornhіvd , s krishnamurthy , c mohan , h pirahesh , b reinwald",vldb,2003.0,0,764
4115,13741,cache tables : paving the way for an adaptive database cache,"m altä ± nel , c bornhã ¶ vd , s krishnamurthy , c mohan ,",,,1,764
7369,9829,cache tables : paving the way for an adaptive database cache,"m altinel , c bornhovd , s krishnamurthy , c mohan , h","proceedings of the international conference on very large & hellip ; ,",,1,764
1197,2326,theory of dependence values,r meo,acm trans . database syst .,2000.0,0,765
4118,35843,theory of dependence values,r meo,"acm transactions on database systems ,",2000.0,1,765
1198,1290,high-performance sorting on networks of workstations,"a arpaci-dusseau , r arpaci-dusseau , d culler , j hellerstein , d patterson",sigmod conference,1997.0,0,766
4120,5131,high-performance sorting on networks of workstations,da patterson,,,1,766
4121,19414,high-performance sorting on networks of workstations,"ac arpaci-dusseau , rh arpaci-dusseau , de culler ,","sigmod conference ,",1997.0,1,766
4124,9281,"jm , hellerstein , and da patterson . high-performance sorting on networks of workstations","ac axpaci-dusseau , rh arpaci-dussenu , de culler","& hellip ; 1997acm sigmod httcrnationul conference on mumqemen f & hellip ; ,",,1,766
8659,15497,high-performance sorting on networks of workstations,"ac dusseau , rha dusseau , de culler , jm hellerstein","proc . sigmod intl. conf . on management of data ,",,1,766
854,922,text databases : a survey of text models and systems,a loeffen,sigmod record,1994.0,0,767
4125,5173,textdatabases : asurveyoftext models and systems,a loeen,"proceedings of the acm sigmod international conference on & hellip ; ,",,1,767
4126,64238,text databases : a survey of text models and systems . acm sigmod conference,a loeen,"acm sigmod record ,",,1,767
4128,59499,text databases : a survey of text models and systems,a loeffen,"sigmod record ,",1994.0,1,767
1200,112,similarity based retrieval of pictures using indices on spatial relationships,"a sistla , c yu , c liu , k liu",vldb,1995.0,0,768
4133,16346,similarity based retrieval of pictures using indices on spatial relationships,"a prasad sistla , c yu , c liu , k liu","proc . 1995vldb conference , zurich , switzerland ,",,1,768
1201,243,reasoning about spatial relationships in picture retrieval systems,"a sistla , c yu , r haddad",vldb,1994.0,0,769
4134,4529,reasoning about spatial relationships in picture retrieval systems,"ap sistla , ct yu , r haddad","vldb ,",1994.0,1,769
4136,9097,reasoning about qualitative spatial relationships,"ap sistla , c yu","journal of automated reasoning ,",2000.0,1,769
990,792,normalization in oodb design,b lee,sigmod record,1995.0,0,770
4138,17599,normalization in oodb design,bs lee,"acm sigmod record ,",1995.0,1,770
4139,21693,normalization in oodb design,sl byung,acm sigmod record-1999-24,,1,770
771,1674,fast computation of sparse datacubes,"k ross , d srivastava",vldb,1997.0,0,771
4140,6281,fast computation of sparse datacubes,"a kenneth , d srivastava",,,1,771
5026,41629,fast computations of sparse cubes,"d srivastava , k ross","proceedings of the 23rd international conference on very & hellip ; ,",,1,771
1204,274,data quality and data cleaning : an overview,"t johnson , t dasu",sigmod conference,2003.0,0,772
4147,13907,data quality and data cleaning : an overview,"t johnson , t dasu",,,1,772
1169,2397,declarative specification of web sites with strudel,"m fernandez , d florescu , a levy , d suciu",vldb j.,2000.0,0,773
4153,20199,declarative specification of web sites with strudel,"m fernã ¡ ndez , d florescu , a levy , d suciu","the vldb journal the international journal on very large & hellip ; ,",2000.0,1,773
1170,1617,optimization of run-time management of data intensive web-sites,"d florescu , a levy , d suciu , k yagoub",vldb,1999.0,0,774
4156,9657,optimization of run-time management of data intensive web-sites,"d florescu , a levy , d suciu , k yagoub","proceedings of the international conference on very large & hellip ; ,",1999.0,1,774
1208,1468,a super scalar sort algorithm for risc processors,r agarwal,sigmod conference,1996.0,0,775
4168,7904,a super scalar sort algorithm for risc urocessors,ca lami ramesh,"proc . sigmod intl. conf : on managâ ?? ement of data ,",,1,775
4169,34744,a super scalar sort algorithm for risc processors,rc agarwal,"sigmod conference ,",1996.0,1,775
8936,35053,a super scalar sort algorithm for risc processors,rc agarwrd,"proceedings of the i 996 aciu sigmod conference ,",,1,775
732,1539,adapting materialized views after redefinitions,"a gupta , i mumick , k ross",sigmod conference,1995.0,0,776
3065,41701,adapting materialized views after renition,"a gupta , is mumick , ka ross","proceedings of acm-sigmod ,",,1,776
4171,61590,adapting materialized views after redefinitions,a gupta,"sigmod conference ,",1995.0,1,776
4172,50359,adapting materialized views after redefinitions : techniques and a performance study,"a gupta , is mumick , j rao , ka ross",,,1,776
4173,62840,rossk ( 1995 ) adaptingmaterializedviews after redefinition,mi guptaa,,,1,776
944,1867,parallel algorithms for high-dimensional similarity joins for data mining applications,"j shafer , r agrawal",vldb,1997.0,0,777
4174,32430,parallel algorithms for high-dimensional similarity joins for data mining applications,"jc shafer , r agrawal","proceedings of the 23rd international conference on very & hellip ; ,",1997.0,1,777
1209,2104,mapping adaptation under evolving schemas,"y velegrakis , r miller , l popa",vldb,2003.0,0,778
4177,14219,mapping adaptation under evolving schemas,"y velegrakis , rj miller , l popa","proceedings of the international conference on very large & hellip ; ,",2003.0,1,778
7903,3553,tomas : mapping adaptation under evolving schemas,"y velegrakis , rj miller , l popa , j mylopoulos",,,1,778
9096,45880,mapping adoption under evolving schemas,"y velegrakis , rj miller , l popa","proceedings of the 29th vldb conference , berlin , germany ,",,1,778
1211,1509,rule languages and internal algebras for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1996.0,0,779
4178,27923,rule languages and internal algebras for rule-based optimizers,"m chemiack , s zdonik","proc . of the acm slgmod int . co @ on management of data ,",,1,779
4181,24890,"ã cents â ? ¬ å?rule languages and internal algebras for rule-based optimizers , ''","m cherniak , sb zdonik","proceedings of the sigmodconference on management of data , & hellip ; ,",,1,779
7075,30922,rule languages and internal algebras for rule-based optimizers,"m cherniack , sb zdonik","sigmod conference ,",1996.0,1,779
1210,1135,changing the rules : transformations for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1998.0,0,780
4180,32760,changing the rules : transformations for rule-based optimizers,"m chemiack , s zdonik",,,1,780
7074,28892,changing the rules : transformations for rule-based query optimizers,"m cherniack , sb zdonik",proc . acm sigmod intã cents â ? ¬ â ? cents l conference of management of,,1,780
55,1346,temporal integrity constraints with indeterminacy,"w cowley , d plexousakis",vldb,2000.0,0,781
4185,39433,temporal integrity constraints with indeterminacy,"w cowley , d plexousakis",,,1,781
8152,61658,temporal integrity constraints with temporal indeterminacy,w cowley,,1999.0,1,781
1212,1390,the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997.0,0,782
4187,12627,the context interchange mediator prototype,s bressan,,,1,782
4188,9119,demonstration of the context interchange mediator prototype,"s bressan , ch goh , k fynn , m jakobisiak , k hussein",,,1,782
4191,1856,the context interchange mediator prototype,"s madnick , t pena , j qu , a shum , m siegel","acm sigmod international conference on management of data ,",,1,782
8626,4869,context interchange mediator prototype,"c brannon , s bressan , ch goh , k fynn , m jakobisiak","sigmod rec ,",1997.0,1,782
1213,1142,"declarative data cleaning : language , model , and algorithms","h galhardas , d florescu , d shasha , e simon , c saita",vldb,2001.0,0,783
4192,1521,"declarative data cleaning : model , language , and algorithms","h galhardas , d florescu , d sasha , e simon , ca",proc . vldb,,1,783
4193,48708,declerative data cleaning,"h garhaldas , d florescu , d shasha , e simon , e","proceedings of vldb ,",,1,783
7752,6050,"declarative data cleaning : language , model","h galhardas , d florescu , d shasha , e simon , c","and algorithms . technical report , inria ,",,1,783
8390,53521,declarative data cleaning,"h galhardas , d florescu , d shasha , e simon , e","proceedings of vldb ,",,1,783
1214,21,book review column,k aberer,sigmod record,2002.0,0,784
4194,38975,book review column,aao approach,"sigmod record ,",2002.0,1,784
1215,33,david dewitt speaks out,m winslett,ecord,2002.0,0,785
4199,55553,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2002.0,1,785
429,540,workshop on workflow management in scientific and engineering applications - report,,,1997.0,0,786
4203,41714,workshop on workflow management in scientific and engineering applications - report,"r mcclatchey , g vossen","sigmod record ,",1997.0,1,786
724,1620,determining text databases to search in the internet,"w meng , k liu , c yu , x wang , y chang , n rishe",vldb,1998.0,0,787
3249,5651,determining text databases to search in the internet,"w meng , kl liu , ct yu , x wang , y chang , n rishe","proceedings of the 24rd international conference on very & hellip ; ,",1998.0,1,787
4205,1181,determining text databases to search in the internet,"kll weiyi meng , c yu , x war & , nr yuhsi chang",,,1,787
1217,256,hilbert r-tree : an improved r-tree using fractals,"i kamel , c faloutsos",vldb,1994.0,0,788
4209,816,hilbert r-tree : an improved r-tree using hactals,"i kamel , c faloutsos","proceedings of the 20th vldb conference ,",,1,788
4210,34093,andc . faloutsos 1994 . hilbert r-tree : an improvedr-tree using fractals,i kamel,proc . 20th int . conf . on very large data,,1,788
4211,11663,"hilbert r-tree : an improved r-tree using fractals , in `` proceedings 20th international conference on","i kamel , c faloutsos",,,1,788
4212,63784,faloutsos . hilbertr-tree : animproved r-tree using fractals,i kamelandc,"proceedings 20th international conference on very large & hellip ; ,",,1,788
4213,3091,an improved r-tree using fractals,i kamel,"proc 20th international conference on very large databases , & hellip ; ,",,1,788
8502,4794,hilbert r-tree : an improved r-tree using fractals,ikc faloutsos,"proceedings international conference on very large data & hellip ; ,",1994.0,1,788
1065,1248,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"y tao , d papadias",vldb,2001.0,0,789
4214,6819,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"t yufei , d papadias",,2000.0,1,789
4215,61491,the mv3r-tree : a spatio-temporal access method for timestamp and interval queries - group of 4 & raquo ;,"y tao , d papadias","proceedings of the 27th international conference on very & hellip ; ,",2001.0,1,789
1218,1344,the bt-tree : a branched and temporal access method,"l jiang , b salzberg , d lomet , m garcэa",vldb,2000.0,0,790
4217,63065,the bt-tree : a branched and temporal access method,"l jiang , b salzberg","vldb ,",2000.0,1,790
976,2248,static analysis techniques for predicting the behavior of active database rules,"a aiken , j hellerstein , j widom",acm trans . database syst .,1995.0,0,791
4223,53911,static analysis techniques for predicting the behavior of database production rules,"a aiken , j widom , jm hellerstein",acm transactions on database,,1,791
7311,56285,static analysis techniques for predicting the behavior of active database rules â ??,"jm hellerstein , j widom","acm transactions on database systems ,",1995.0,1,791
1220,1360,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997.0,0,792
4227,9058,the distributed information search component ( disco ) and the world wide web,"h naacke , o kapitskaia","proc . of acm sigmod conf . on management of data ,",1997.0,1,792
6442,11549,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,1,792
9208,4405,"n. , h. , and raschid , l. ( 1997a ) . the distributed information search component ( disco ) and the world","a tomasic , r amouroux , p bonnet , o kapitskaia",sigmod,,1,792
1222,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997.0,0,793
4232,37034,to weave the web . vldbâ ?? 97,"p atzeni , g mecca , p merialdo",proceedings of 23rd international conference on very large,,1,793
4233,32837,to weave the web,"pag mecca , p merialdo",proceedings of the international conference on very large,,1,793
4234,17744,"gm and merialdo , p. 1997 . to weave the web",p atzeni,23rd international conference on very large databases ( vldb,,1,793
4235,26818,toweavetheweb,pag mecca,"proceedings of vldb ,",,1,793
7113,7977,to weawe the web,"p atzeni , g meccca , p merialdo","proc . 23 rdint . conf . on vldb ( vldb ,",,1,793
846,2304,automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994.0,0,794
4240,25684,automated resolution of semantic heterogeneity in multi-databases,"ar huroson , s pakzad","acm transactions on database systems ,",,1,794
7826,3280,automated resolution of semantic heterogeneity in multidatabases,"mw bright , ar hurson , s pakzad","acm transactions on database systems ,",1994.0,1,794
1223,735,time series similarity measures and time series indexing,,,2001.0,0,795
4242,54231,a tutorial on time series similarity measures and time series indexing,"d gunopulos , g das",proc . 2001,,1,795
4243,30780,time series similarity measures ( tutorial pm-2 ),"d gunopulos , g das","conference on knowledge discovery in data ,",2000.0,1,795
7330,26633,time series similarity search measures and time series indexing,"d gunopoulos , g das","proceedings of the acm sigmod ,",,1,795
356,1819,efficient snapshot differential algorithms for data warehousing,"w labio , h garcia-molina",vldb,1996.0,0,796
4249,62815,h. garcia-m olina . efficient snapshot differential algorithms in data warehousing,w labio,"technical report , dept. of computer science , stanford university",,1,796
4250,56333,efficient snapshot differential algorithms for data warehousing,"h garcia-molina , wj labio",,1996.0,1,796
366,2080,a framework for clustering evolving data streams,"c aggarwal , j han , j wang , p yu",vldb,2003.0,0,797
4254,24519,a framework for clustering evolving data streams,"c charu , h jia-wei","proc the 29th vldb conference . berlin : johann christoph & hellip ; ,",,1,797
8462,44932,clustream : a framework for clustering evolving data streams,"cc aggarwal , j han , j wang , p yu","vldb conference ,",,1,797
679,1586,efendi : federated database system of cadlab,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte",sigmod conference,1995.0,0,798
4256,33525,federated database system of cadlab . inproc,"e radeke , r boettger , b burkert , y engel , g kachel",intâ ?? l conf . management of data,,1,798
1226,928,computing capabilities of mediators,"r yerneni , c li , h garcia-molina , j ullman",sigmod conference,1999.0,0,799
4257,61502,computing capabilities of mediators,"r yereni , c li , h garcia-molina , jd ullman","proceedings of the acm sigmod international conference on & hellip ; ,",,1,799
4258,46605,extended version : computing capabilities of mediators . www-db,"r yerneni , c liâ ? ¦",stanford . edu yernenipubsccmev .,,1,799
7689,55527,computing capabilities of mediators extended version . http : www-db,"r yerneni , c li , h garcia-molina , j ullman",stanford . edu pubpapersmedtemp .,,1,799
8982,42595,extended version : computing capabilities of mediators . uuw-db,"r yerneni , c liâ ? ¦",stanford . edu/wyerneni/pubs / ccmev .,,1,799
845,405,adept : an agent-based approach to business process management,"n jennings , t norman , p faratin",sigmod record,1998.0,0,800
4259,7720,agent-based business process management,"nr jennings , p faratin , mj johnson , tj norman , me",,,1,800
4260,27983,adept : an agent-based approach to business process management .,acms anthology,"sigmod record ,",1998.0,1,800
4263,49418,adept : an agent-based approach to business process management,"nr jennings , tj norman , p faratin","sigmod record ,",1998.0,1,800
545,162,a requirement-based approach to data modeling and re-engineering,"a muntz , c ramiller",vldb,1994.0,0,801
4265,9765,a requirement-based approach to data modeling and re-engineering,"ah muntz , ct ramiller","proceedings of the international conference on very large & hellip ; ,",1994.0,1,801
1228,497,general match : a subsequence matching method in time-series databases based on generalized windows,"y moon , k whang , w han",sigmod conference,2002.0,0,802
4266,18140,general match : a subsequence matching method in time-series databases based on generalized windows,"ys moon , ky whang , ws han","sigmod conference ,",2002.0,1,802
448,1717,fast subsequence matching in time-series databases,"c faloutsos , m ranganathan , y manolopoulos",sigmod conference,1994.0,0,803
4269,38118,fast subsequence matching in time-series database,"cfm ranganathan , y manolopoulos","proc . acm sigmod intâ ?? l conf management of data , & hellip ; ,",,1,803
4271,23654,fast subsequence matchingin time-seriesdatabases,"c faloutsos , m ranganathan , y manolopoulos","proc . acm sigmod ,",,1,803
4272,58889,"ranganathan. , m. and manolopoulos , y. ( 1994 ) fast subsequence matching in time-series databases",c faloutsos,proc . acm sigmod conf . on management of,,1,803
4276,61875,y. manolopou-10s : â ?? fast subsequence matching in time-series databasesâ ??,"c faloutsos , m ranganathan",proceedings of the 1994 acm sigmod,,1,803
6495,589,manolopoulosy ( 1994 ) fast subsequence matching in time-series databases,"c faloutsos , m ranganathan",& hellip ; . acm international conference on management of data ( sigmod,,1,803
1231,1985,zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta , n ponnekanti",vldb,1996.0,0,804
1232,1345,zoo : a desktop emperiment management environment,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997.0,0,804
4286,41766,zoo : a desktop experiment management environment,", m livny , s gupta , n ponnekanti","vldb ,",1996.0,1,804
4287,46030,desktop experiment management,"ye ioannidis , m livny , em haber , rj miller , og",,,1,804
4288,33646,zoo : a desktop emperiment management environment .,"acms anthology , p edition",,,1,804
4289,56813,n. ponnek anti . zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta","22nd international vldb conference ,",,1,804
8201,46927,zoo : a desktop experiment management environment . int,"y ioannidis , m livny , s gupta , n ponnekanti","conference on very large databases ,",,1,804
1233,1037,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0,0,805
4290,36209,the roadrunner project : towards automatic extraction of web data,"v crescenzi , g mecca , p merialdo",,,1,805
4294,56967,towards automatic data extraction from large web sites,v crescenzi,"27th conference on vldb , rom ,",,1,805
1234,1031,versions and workspaces in microsoft repository,"t bergstraesser , p bernstein , s pal , d shutt",sigmod conference,1999.0,0,806
4296,24004,versions and workspaces in microsoft repository,"tbpab shankar , pd shutt",,,1,806
4297,24384,versions and workspaces in microsoft repository,"t bergstraesser , pa bernstein , s pal , d shutt",,,1,806
748,1478,efficient optimistic concurrency control using loosely synchronized clocks,"a adya , r gruber , b liskov , u maheshwari",sigmod conference,1995.0,0,807
4299,61559,"efficient optimistic concurrency control using loosely synchronized clocks , sigmod , san jose , ca","a adya , r gruber , b liskov , u maheshwari",,1995.0,1,807
7448,57310,efficient optimistic concurrency control using loosely synchronized clocks . submitted to the 1995,"a adya , r gruber , b liskov , u maheshwari",mit laboratory for computer,,1,807
749,58,value-cognizant speculative concurrency control,"a bestavros , s braoudakis",vldb,1995.0,0,808
4300,37918,value-cognizant speculative concurrency control for real-time databases,"a bestavros , s braoudakis","information systems ,",1996.0,1,808
1235,2168,caching technologies for web applications,c mohan,vldb,2001.0,0,809
4301,10690,tutorial : caching technologies for web applications,c mohan,"27th international conference on very large data bases ( vldb & hellip ; ,",,1,809
8313,15861,caching technologies for web applications,c mohan,"vldb ,",2001.0,1,809
1236,561,web caching for database applications with oracle web cache,"j anton , l jacobs , x liu , j parker , z zeng , t zhong",sigmod conference,2002.0,0,810
4302,37894,web caching for database applications with oracle web cache,"j anton , l jacobs , x liu , j parker , z zeng , t","sigmod conference ,",2002.0,1,810
948,474,dbcache : database caching for web application servers,"m altinel , q luo , s krishnamurthy , c mohan , h pirahesh , b lindsay , h woo , l brown",sigmod conference,2002.0,0,811
4303,62941,database caching for web application servers,"m altinel , q luo , s krishnamurthy , c mohan , h",,2002.0,1,811
6961,54081,dbcache : database caching for web application servers,"m altinel , q luo , s krishnamurthy , c mohan , h","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,1,811
1240,119,a study on the management of semantic transaction for efficient data retrieval,"s huang , i kwan , c li",sigmod record,2002.0,0,812
4310,23195,a study on the management of semantic transaction for efficient data retrieval,"sm huang , i kwan , ch li","sigmod record ,",2002.0,1,812
8662,30824,a study on the management of semantic transaction for efficient data retrieval,"t mun , h kong",,,1,812
1241,2390,delivering presentations from multimedia servers,"n balkir , g жzsoyoglu",vldb j.,1998.0,0,813
